timestamp,interval,value,eventnum,uniqueid,eventtype
1531941429812,0,,1,A3PSY76FRTWBBI:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,initialized
1531941429812,0,"[1024, 768]",2,A3PSY76FRTWBBI:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531941454998,25186,off,3,A3PSY76FRTWBBI:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531941455014,16,on,4,A3PSY76FRTWBBI:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531941455746,732,"[1600, 900]",5,A3PSY76FRTWBBI:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531359473686,0,,1,A3THR2UWGQNVX4:3X4MXAO0BH6VPQC6XRJ93F8V6CXWRU,initialized
1531359473686,0,"[1024, 768]",2,A3THR2UWGQNVX4:3X4MXAO0BH6VPQC6XRJ93F8V6CXWRU,window_resize
1531359496865,23179,"[1920, 1080]",3,A3THR2UWGQNVX4:3X4MXAO0BH6VPQC6XRJ93F8V6CXWRU,window_resize
1531689421244,0,,1,A3UF57FNNCJPN3:3HVVDCPGTFACUAKYGH6SORUT8RHYT6,initialized
1531689421244,0,"[1024, 726]",2,A3UF57FNNCJPN3:3HVVDCPGTFACUAKYGH6SORUT8RHYT6,window_resize
1531689451561,30317,"[1280, 800]",3,A3UF57FNNCJPN3:3HVVDCPGTFACUAKYGH6SORUT8RHYT6,window_resize
1531945090671,0,,1,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,initialized
1531945090671,0,"[1024, 683]",2,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945093532,2861,"[1366, 685]",3,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945126710,33178,"[1366, 768]",4,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945664861,538151,"[1366, 768]",5,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945758431,93570,"[1366, 685]",6,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945762789,4358,off,7,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531945783144,20355,"[1366, 768]",8,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531945800023,16879,on,9,A3ZWMVK6GNTJ8:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531857300669,0,,1,A55CXM7QR7R0N:34S9DKFK747EZXFEJLKGFSO1K9ENYE,initialized
1531857300669,0,"[1600, 817]",2,A55CXM7QR7R0N:34S9DKFK747EZXFEJLKGFSO1K9ENYE,window_resize
1531857338542,37873,"[1600, 900]",3,A55CXM7QR7R0N:34S9DKFK747EZXFEJLKGFSO1K9ENYE,window_resize
1531371427831,0,,1,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,initialized
1531371427831,0,"[1024, 721]",2,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,window_resize
1531371431915,4084,"[1366, 677]",3,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,window_resize
1531371496869,64954,"[1366, 768]",4,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,window_resize
1531372022091,525222,"[1707, 960]",5,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,window_resize
1531373154683,1132592,"[1707, 846]",6,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,window_resize
1531373163394,8711,off,7,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373173402,10008,on,8,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373434139,260737,off,9,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373435162,1023,on,10,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373442565,7403,off,11,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373442566,1,on,12,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373535428,92862,off,13,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531373562842,27414,on,14,A5X1KZ9CCHREK:3X3OR7WPZ0I9WRLBU4673NWAIF98L9,focus
1531953350583,0,,1,A77K8W55MJEKX:3R3YRB5GRGLQY51K0GIMQ1YOQZGAU2,initialized
1531953350583,0,"[1024, 768]",2,A77K8W55MJEKX:3R3YRB5GRGLQY51K0GIMQ1YOQZGAU2,window_resize
1531953361468,10885,"[1600, 809]",3,A77K8W55MJEKX:3R3YRB5GRGLQY51K0GIMQ1YOQZGAU2,window_resize
1531953374462,12994,"[1600, 900]",4,A77K8W55MJEKX:3R3YRB5GRGLQY51K0GIMQ1YOQZGAU2,window_resize
1531579744625,0,,1,A7KDJOFZ52BRW:3NS0A6KXC5Q8UV8XS3943FO6OBWGZT,initialized
1531579744625,0,"[1024, 768]",2,A7KDJOFZ52BRW:3NS0A6KXC5Q8UV8XS3943FO6OBWGZT,window_resize
1531579770518,25893,"[1920, 1080]",3,A7KDJOFZ52BRW:3NS0A6KXC5Q8UV8XS3943FO6OBWGZT,window_resize
1531579327392,0,,1,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,initialized
1531579327392,0,"[1229, 922]",2,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,window_resize
1531579355508,28116,off,3,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,focus
1531579362469,6961,on,4,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,focus
1531579364282,1813,"[1920, 1080]",5,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,window_resize
1531579646827,282545,"[1229, 922]",6,A88IDP4W0BJ7P:3TOK3KHVJU0D2YJPXRUTH4495457OA,window_resize
1531850694989,0,,1,A9HVP2MLUH38A:3IHR8NYAM8JY4BD7AT913SPPPM1P4A,initialized
1531850694989,0,"[1024, 721]",2,A9HVP2MLUH38A:3IHR8NYAM8JY4BD7AT913SPPPM1P4A,window_resize
1531850721875,26886,"[1366, 768]",3,A9HVP2MLUH38A:3IHR8NYAM8JY4BD7AT913SPPPM1P4A,window_resize
1531850931804,209929,"[1242, 698]",4,A9HVP2MLUH38A:3IHR8NYAM8JY4BD7AT913SPPPM1P4A,window_resize
1531936808549,0,,1,A9WIOFVRSYW3L:33NF62TLXKKNW2ZC08RXDDS9EUFJKV,initialized
1531936808549,0,"[1920, 980]",2,A9WIOFVRSYW3L:33NF62TLXKKNW2ZC08RXDDS9EUFJKV,window_resize
1531936828542,19993,"[1920, 1080]",3,A9WIOFVRSYW3L:33NF62TLXKKNW2ZC08RXDDS9EUFJKV,window_resize
1531937517883,689341,"[1920, 980]",4,A9WIOFVRSYW3L:33NF62TLXKKNW2ZC08RXDDS9EUFJKV,window_resize
1531579790325,0,,1,A9YY444ESHD5H:3M68NM076IPXVBX069655L9ILG6R65,initialized
1531579790325,0,"[1024, 721]",2,A9YY444ESHD5H:3M68NM076IPXVBX069655L9ILG6R65,window_resize
1531579840120,49795,"[1366, 768]",3,A9YY444ESHD5H:3M68NM076IPXVBX069655L9ILG6R65,window_resize
1531940339494,0,,1,AAE6DGZOC9EWQ:317HQ483I8AS9X09F3YDT4UDVB2NI1,initialized
1531940339494,0,"[1024, 768]",2,AAE6DGZOC9EWQ:317HQ483I8AS9X09F3YDT4UDVB2NI1,window_resize
1531940353077,13583,off,3,AAE6DGZOC9EWQ:317HQ483I8AS9X09F3YDT4UDVB2NI1,focus
1531940353138,61,on,4,AAE6DGZOC9EWQ:317HQ483I8AS9X09F3YDT4UDVB2NI1,focus
1531940370595,17457,"[1680, 1050]",5,AAE6DGZOC9EWQ:317HQ483I8AS9X09F3YDT4UDVB2NI1,window_resize
1531579501180,0,,1,AAICZ4OJOL83Y:317HQ483I8AS9X09F3YDT4UDTA9NI4,initialized
1531579501180,0,"[1024, 728]",2,AAICZ4OJOL83Y:317HQ483I8AS9X09F3YDT4UDTA9NI4,window_resize
1531579557182,56002,"[1364, 768]",3,AAICZ4OJOL83Y:317HQ483I8AS9X09F3YDT4UDTA9NI4,window_resize
1531846554054,0,,1,AAIX34EBHHA8D:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,initialized
1531846554055,1,"[1024, 721]",2,AAIX34EBHHA8D:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,window_resize
1532047747400,0,,1,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,initialized
1532047747400,0,"[1024, 721]",2,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,window_resize
1532047814781,67381,"[1024, 768]",3,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,window_resize
1532048986465,1171684,"[1024, 721]",4,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,window_resize
1532048987838,1373,off,5,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,focus
1532049029834,41996,on,6,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,focus
1532049032791,2957,"[1024, 768]",7,AAOZG7J3B1UPZ:3IFS6Q0HJJ1PPASENZFZSY4JILTSIN,window_resize
1531362043182,0,,1,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,initialized
1531362043182,0,"[1024, 768]",2,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,window_resize
1531362063997,20815,"[2560, 1440]",3,ABL3H3O3BI8ZD:3JC6VJ2SAC19DQB5ZFAEIP68MBGA5U,window_resize
1532041162577,0,,1,ACBTEQQUWAFSK:3JNQLM5FT54YACJMENX6TWJ71VF2LZ,initialized
1532041162577,0,"[1024, 714]",2,ACBTEQQUWAFSK:3JNQLM5FT54YACJMENX6TWJ71VF2LZ,window_resize
1532041212108,49531,"[1366, 768]",3,ACBTEQQUWAFSK:3JNQLM5FT54YACJMENX6TWJ71VF2LZ,window_resize
1531579166152,0,,1,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,initialized
1531579166152,0,"[1024, 768]",2,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,window_resize
1531579186591,20439,off,3,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531579189032,2441,on,4,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531579189342,310,"[2560, 1080]",5,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,window_resize
1531579895696,706354,off,6,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531579898291,2595,on,7,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531579913008,14717,off,8,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531579917716,4708,on,9,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531580210762,293046,off,10,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531580213770,3008,on,11,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531580319360,105590,"[1024, 768]",12,ACN0C9HPYDTED:33LK57MYLUNBK0HON33LST79CMJZSP,window_resize
1531758935347,0,,1,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,initialized
1531758935347,0,"[1024, 768]",2,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,window_resize
1531758965413,30066,"[1680, 1050]",3,ADIAEAPYRI8CK:3OSWBBLG1FFGDGYRPVKB095Y38KXDJ,window_resize
1531505475356,0,,1,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,initialized
1531505475361,5,"[1366, 677]",2,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,window_resize
1531505600036,124675,"[1366, 768]",3,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,window_resize
1531506534967,934931,"[1366, 677]",4,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,window_resize
1531506581772,46805,off,5,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506624373,42601,on,6,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506626263,1890,off,7,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506658096,31833,on,8,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506659250,1154,off,9,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506659870,620,on,10,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506661698,1828,off,11,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506662479,781,on,12,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506662480,1,off,13,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506663826,1346,on,14,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506664402,576,off,15,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506665329,927,on,16,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506665588,259,off,17,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506667669,2081,on,18,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506667707,38,off,19,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506669458,1751,on,20,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506669679,221,off,21,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1531506670999,1320,on,22,AIBL9B52MEF62:339ANSOTR6KR1RF6IQ6X1CD9YL4KI7,focus
1532041126524,0,,1,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,initialized
1532041126524,0,"[1024, 768]",2,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532041144927,18403,"[1024, 793]",3,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532041145491,564,"[1024, 807]",4,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532041146608,1117,"[1024, 805]",5,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532041149050,2442,"[1920, 989]",6,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532041155362,6312,"[1920, 1080]",7,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532043784300,2628938,"[1920, 989]",8,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532043786587,2287,"[1024, 805]",9,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,window_resize
1532043789894,3307,off,10,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,focus
1532052577405,8787511,on,11,AIIOT9A7ARQZW:3IXEICO7931ABQASAYB050A0BD0T67,focus
1531758877156,0,,1,AIWSB4YTN32GF:34QN5IT0T09WZVWP5BKO534MIA380U,initialized
1531758877157,1,"[1366, 677]",2,AIWSB4YTN32GF:34QN5IT0T09WZVWP5BKO534MIA380U,window_resize
1531758907885,30728,"[1366, 768]",3,AIWSB4YTN32GF:34QN5IT0T09WZVWP5BKO534MIA380U,window_resize
1531759111559,203674,"[1366, 677]",4,AIWSB4YTN32GF:34QN5IT0T09WZVWP5BKO534MIA380U,window_resize
1532198998353,0,,1,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,initialized
1532198998353,0,"[1024, 768]",2,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199021702,23349,"[2560, 1440]",3,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199025220,3518,"[1024, 768]",4,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199127660,102440,"[1597, 982]",5,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199129307,1647,"[2560, 1349]",6,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199130457,1150,"[1597, 982]",7,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199131977,1520,"[1597, 989]",8,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199378237,246260,off,9,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532199385356,7119,on,10,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532199424850,39494,"[2560, 1349]",11,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199426404,1554,"[1597, 989]",12,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199428019,1615,"[2560, 1349]",13,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199429223,1204,"[1597, 989]",14,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,window_resize
1532199456655,27432,off,15,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532199462113,5458,on,16,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532199515342,53229,off,17,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532199520814,5472,on,18,AJRY9ALX8069Y:3S06PH7KSSM8NFDYI2Z4501X0V9D1H,focus
1532043972315,0,,1,AKNLD4GWEGW4U:3NG53N1RLW1ZNC09MWZEK45US5C8PA,initialized
1532043972315,0,"[1028, 778]",2,AKNLD4GWEGW4U:3NG53N1RLW1ZNC09MWZEK45US5C8PA,window_resize
1532044000600,28285,"[1536, 864]",3,AKNLD4GWEGW4U:3NG53N1RLW1ZNC09MWZEK45US5C8PA,window_resize
1531933782671,0,,1,AKWIRTRUXO6R5:35LDD5557BMDXA5X354PT5KQIO8MK0,initialized
1531933782671,0,"[1024, 768]",2,AKWIRTRUXO6R5:35LDD5557BMDXA5X354PT5KQIO8MK0,window_resize
1531933800246,17575,"[1600, 809]",3,AKWIRTRUXO6R5:35LDD5557BMDXA5X354PT5KQIO8MK0,window_resize
1531933810738,10492,"[1600, 900]",4,AKWIRTRUXO6R5:35LDD5557BMDXA5X354PT5KQIO8MK0,window_resize
1531516488029,0,,1,AM2KK02JXXW48:3SKEMFQBZ4NYCL3T94U6ONJVVTJK8R,initialized
1531516488029,0,"[1024, 768]",2,AM2KK02JXXW48:3SKEMFQBZ4NYCL3T94U6ONJVVTJK8R,window_resize
1531516517042,29013,"[1280, 1024]",3,AM2KK02JXXW48:3SKEMFQBZ4NYCL3T94U6ONJVVTJK8R,window_resize
1531775717426,0,,1,AMRCYLXE4S5KM:3K4J6M3CXFB7TN0PGBT5MMXXFHDAGS,initialized
1531775717426,0,"[875, 422]",2,AMRCYLXE4S5KM:3K4J6M3CXFB7TN0PGBT5MMXXFHDAGS,window_resize
1531775744852,27426,"[875, 492]",3,AMRCYLXE4S5KM:3K4J6M3CXFB7TN0PGBT5MMXXFHDAGS,window_resize
1531521314957,0,,1,AN098C29EGJ6:3IOEN3P9S81926YJ8FRQZUR5GUS61R,initialized
1531521314957,0,"[1035, 797]",2,AN098C29EGJ6:3IOEN3P9S81926YJ8FRQZUR5GUS61R,window_resize
1531521340367,25410,"[1829, 1029]",3,AN098C29EGJ6:3IOEN3P9S81926YJ8FRQZUR5GUS61R,window_resize
1531941586421,0,,1,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,initialized
1531941586421,0,"[1024, 674]",2,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,window_resize
1531941601624,15203,off,3,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,focus
1531941621782,20158,on,4,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,focus
1531941625224,3442,off,5,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,focus
1531941770191,144967,on,6,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,focus
1531941773724,3533,"[1280, 800]",7,AN6L87Z4LP6R5:3S4AW7T80C08DQY9I1GUMBG5LY04L0,window_resize
1532036726696,0,,1,ANEM435BSW3XU:3FFJ6VRIL26PO182EXWFISY0NSD0I9,initialized
1532036726696,0,"[1024, 672]",2,ANEM435BSW3XU:3FFJ6VRIL26PO182EXWFISY0NSD0I9,window_resize
1532036768868,42172,"[1024, 723]",3,ANEM435BSW3XU:3FFJ6VRIL26PO182EXWFISY0NSD0I9,window_resize
1532036769352,484,"[1280, 800]",4,ANEM435BSW3XU:3FFJ6VRIL26PO182EXWFISY0NSD0I9,window_resize
1532038613908,1844556,"[1024, 672]",5,ANEM435BSW3XU:3FFJ6VRIL26PO182EXWFISY0NSD0I9,window_resize
1531761963846,0,,1,ANR2T3V039BA5:3DIP6YHAPDAVQLBJDIJ3QS6QCCSE83,initialized
1531761963847,1,"[1024, 721]",2,ANR2T3V039BA5:3DIP6YHAPDAVQLBJDIJ3QS6QCCSE83,window_resize
1531761989901,26054,"[1366, 768]",3,ANR2T3V039BA5:3DIP6YHAPDAVQLBJDIJ3QS6QCCSE83,window_resize
1531762247740,257839,"[1024, 721]",4,ANR2T3V039BA5:3DIP6YHAPDAVQLBJDIJ3QS6QCCSE83,window_resize
1531491925970,0,,1,AONJLTBODD2WN:31QTRG6Q2UVE2IRRZ0X8JHTWIAVYP7,initialized
1531491925970,0,"[1024, 768]",2,AONJLTBODD2WN:31QTRG6Q2UVE2IRRZ0X8JHTWIAVYP7,window_resize
1531491967661,41691,"[1440, 900]",3,AONJLTBODD2WN:31QTRG6Q2UVE2IRRZ0X8JHTWIAVYP7,window_resize
1531762974658,0,,1,AOVNUOP2R11FM:308XBLVESJM31NEV20NDG1VAZ78RBX,initialized
1531762974658,0,"[1366, 677]",2,AOVNUOP2R11FM:308XBLVESJM31NEV20NDG1VAZ78RBX,window_resize
1531763012807,38149,"[1366, 768]",3,AOVNUOP2R11FM:308XBLVESJM31NEV20NDG1VAZ78RBX,window_resize
1531941057494,0,,1,APF1EAZT104LQ:358UUM7WR0LGZBB5PJBXBZ9EISI7RG,initialized
1531941057494,0,"[1024, 721]",2,APF1EAZT104LQ:358UUM7WR0LGZBB5PJBXBZ9EISI7RG,window_resize
1531941103468,45974,"[1366, 768]",3,APF1EAZT104LQ:358UUM7WR0LGZBB5PJBXBZ9EISI7RG,window_resize
1531936744366,0,,1,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,initialized
1531936744367,1,"[1032, 672]",2,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,window_resize
1531936747407,3040,off,3,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,focus
1531936776053,28646,on,4,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,focus
1531936782832,6779,"[1280, 630]",5,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,window_resize
1531936796415,13583,"[1280, 720]",6,AQ9Y6WD8O72ZC:3R5F3LQFV32WM8PVGMMC8OX8HX1ZOF,window_resize
1531493809038,0,,1,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,initialized
1531493809038,0,"[1024, 767]",2,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,window_resize
1531493809207,169,on,3,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,focus
1531493830250,21043,"[1440, 900]",4,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,window_resize
1531494142480,312230,"[1024, 767]",5,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,window_resize
1531494143761,1281,off,6,ARLGZWN6W91WD:39KFRKBFIODWHIFQK0KTUHO685ZYOQ,focus
1531706841395,0,,1,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,initialized
1531706841395,0,"[1024, 768]",2,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706843582,2187,off,3,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706846776,3194,on,4,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706848876,2100,"[1920, 989]",5,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706867823,18947,"[1920, 1080]",6,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706878161,10338,off,7,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706878403,242,"[1920, 1079]",8,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706894854,16451,on,9,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706895061,207,"[1920, 1080]",10,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706967679,72618,off,11,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706967913,234,"[1920, 1079]",12,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531706973335,5422,on,13,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531706973541,206,"[1920, 1080]",14,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
1531707551782,578241,off,15,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,focus
1531707551992,210,"[1920, 1079]",16,AS4XSO7ISRJYO:3R3YRB5GRGLQY51K0GIMQ1YOOGZAUH,window_resize
