Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,stimTime,Block
1,377,static conscious control,f42887_e_169,NA,9,1,0.440775636,1,0,2
1,378,static conscious control,f42887_e_173,NA,9,1,0.601541144,1,0,2
1,379,static conscious control,f42887_e_147,NA,10,2,0.458717191,1,0,2
1,380,static conscious control,f42887_e_097,NA,10,2,0.481364724,1,0,2
1,381,static conscious control,f42887_e_066,NA,9,1,0.549063174,1,0,2
1,382,static conscious control,f42887_e_137,NA,9,1,0.310845766,1,0,2
1,383,static conscious control,f42887_e_131,NA,10,2,0.399029569,1,0,2
1,384,static conscious control,f42887_e_127,NA,9,1,0.502689196,1,0,2
1,385,static conscious control,f42887_e_024,NA,10,2,0.426427243,1,0,2
1,386,static conscious control,f42887_e_077,NA,10,2,1.088213038,1,0,2
1,387,static conscious control,f42887_e_184,NA,9,1,0.596622122,1,0,2
1,388,static conscious control,f42887_e_206,NA,9,1,0.491403685,1,0,2
1,389,static conscious control,f42887_e_003,NA,9,1,0.427826191,1,0,2
1,390,static conscious control,f42887_e_262,NA,9,1,0.537310518,1,0,2
1,391,static conscious control,f42887_e_188,NA,10,2,0.614731626,1,0,2
1,392,static conscious control,f42887_e_279,NA,10,2,0.634334316,1,0,2
1,393,static conscious control,f42887_e_094,NA,9,1,0.475854461,1,0,2
1,394,static conscious control,f42887_e_062,NA,9,1,0.525505299,1,0,2
1,395,static conscious control,f42887_e_159,NA,10,2,0.598852415,1,0,2
1,396,static conscious control,f42887_e_258,NA,10,2,0.666557086,1,0,2
1,397,static conscious control,f42887_e_093,NA,9,1,0.505086504,1,0,2
1,398,static conscious control,f42887_e_088,NA,9,1,0.645041028,1,0,2
1,399,static conscious control,f42887_e_200,NA,9,1,0.804956531,1,0,2
1,400,static conscious control,f42887_e_138,NA,9,1,0.490999676,1,0,2
1,401,static conscious control,f42887_e_245,NA,10,2,0.759383729,1,0,2
1,402,static conscious control,f42887_e_112,NA,10,2,0.464737209,1,0,2
1,403,static conscious control,f42887_e_273,NA,10,2,1.666715703,1,0,2
1,404,static conscious control,f42887_e_134,NA,9,1,0.645217995,1,0,2
1,405,static conscious control,f42887_e_295,NA,10,2,0.556028057,1,0,2
1,406,static conscious control,f42887_e_191,NA,9,1,0.525927658,1,0,2
1,407,static conscious control,f42887_e_051,NA,10,2,0.461909455,1,0,2
1,408,static conscious control,f42887_e_208,NA,10,2,0.514614467,1,0,2
1,409,static conscious control,f42887_e_229,NA,9,1,0.442711397,1,0,2
1,410,static conscious control,f42887_e_053,NA,10,2,0.372922299,1,0,2
1,411,static conscious control,f42887_e_090,NA,10,2,0.545403765,1,0,2
1,412,static conscious control,f42887_e_054,NA,9,1,0.031306517,1,0,2
1,413,static conscious control,f42887_e_255,NA,9,1,0.492799834,1,0,2
1,414,static conscious control,f42887_e_109,NA,10,2,0.427216289,1,0,2
1,415,static conscious control,f42887_e_121,NA,9,1,0.7274981,1,0,2
1,416,static conscious control,f42887_e_037,NA,10,2,0.58664412,1,0,2
1,417,static conscious control,f42887_e_126,NA,9,1,1.761504233,1,0,2
1,418,static conscious control,f42887_e_124,NA,9,1,0.844670732,1,0,2
1,419,static conscious control,f42887_e_222,NA,9,1,0.702550919,1,0,2
1,420,static conscious control,f42887_e_136,NA,9,1,0.563927231,1,0,2
1,421,static conscious control,f42887_e_292,NA,9,1,2.397407312,1,0,2
1,422,static conscious control,f42887_e_235,NA,10,2,0.678047556,1,0,2
1,423,static conscious control,f42887_e_213,NA,10,2,1.708871999,1,0,2
1,424,static conscious control,f42887_e_165,NA,10,2,0.721923768,1,0,2
1,425,static conscious control,f42887_e_251,NA,9,1,0.833565921,1,0,2
1,426,static conscious control,f42887_e_065,NA,10,2,0.544083815,1,0,2
1,427,static conscious control,f42887_e_018,NA,10,2,0.537707063,1,0,2
1,428,static conscious control,f42887_e_157,NA,10,2,0.556265051,1,0,2
1,429,static conscious control,f42887_e_195,NA,10,2,0.497108955,1,0,2
1,430,static conscious control,f42887_e_277,NA,9,1,0.516273735,1,0,2
1,431,static conscious control,f42887_e_104,NA,9,1,0.645168233,1,0,2
1,432,static conscious control,f42887_e_199,NA,9,1,0.458338685,1,0,2
1,433,static conscious control,f42887_e_103,NA,10,2,0.503538269,1,0,2
1,434,static conscious control,f42887_e_140,NA,9,1,1.478936314,1,0,2
1,435,static conscious control,f42887_e_099,NA,9,1,0.589540608,1,0,2
1,436,static conscious control,f42887_e_294,NA,9,1,0.515158122,1,0,2
1,437,static conscious control,f42887_e_242,NA,9,1,0.506434135,1,0,2
1,438,static conscious control,f42887_e_286,NA,9,1,0.721656917,1,0,2
1,439,static conscious control,f42887_e_164,NA,9,1,0.685383481,1,0,2
1,440,static conscious control,f42887_e_197,NA,10,2,0.537142258,1,0,2
1,441,static conscious control,f42887_e_015,NA,10,2,0.633514168,1,0,2
1,442,static conscious control,f42887_e_289,NA,9,1,0.579451885,1,0,2
1,443,static conscious control,f42887_e_106,NA,10,2,0.474066121,1,0,2
1,444,static conscious control,f42887_e_105,NA,9,1,0.867905151,1,0,2
1,445,static conscious control,f42887_e_233,NA,9,1,0.537298699,1,0,2
1,446,static conscious control,f42887_e_287,NA,9,1,0.455331476,1,0,2
1,447,static conscious control,f42887_e_166,NA,10,2,0.579432602,1,0,2
1,448,static conscious control,f42887_e_012,NA,10,2,0.551404811,1,0,2
1,449,static conscious control,f42887_e_058,NA,10,2,0.508779503,1,0,2
1,450,static conscious control,f42887_e_021,NA,9,1,2.160506744,1,0,2
1,451,static conscious control,f42887_e_151,NA,10,2,0.496990147,1,0,2
1,452,static conscious control,f42887_e_045,NA,10,2,0.655740275,1,0,2
1,453,static conscious control,f42887_e_257,NA,9,1,0.464033381,1,0,2
1,454,static conscious control,f42887_e_228,NA,10,2,1.622077192,1,0,2
1,455,static conscious control,f42887_e_114,NA,10,2,0.715774368,1,0,2
1,456,static conscious control,f42887_e_149,NA,9,1,0.703158954,1,0,2
1,457,static conscious control,f42887_e_141,NA,9,1,0.57078979,1,0,2
1,458,static conscious control,f42887_e_081,NA,9,1,0.573789846,1,0,2
1,459,static conscious control,f42887_e_175,NA,9,1,0.537698354,1,0,2
1,460,static conscious control,f42887_e_247,NA,9,1,0.673317942,1,0,2
1,461,static conscious control,f42887_e_132,NA,9,1,0.520699175,1,0,2
1,462,static conscious control,f42887_e_119,NA,10,2,0.548842664,1,0,2
1,463,static conscious control,f42887_e_298,NA,10,2,0.595437153,1,0,2
1,464,static conscious control,f42887_e_209,NA,10,2,0.532336134,1,0,2
1,465,static conscious control,f42887_e_155,NA,9,1,1.296911957,1,0,2
1,466,static conscious control,f42887_e_168,NA,10,2,0.300523159,1,0,2
1,467,static conscious control,f42887_e_017,NA,10,2,0.444514043,1,0,2
1,468,static conscious control,f42887_e_174,NA,9,1,1.202742971,1,0,2
1,469,static conscious control,f42887_e_214,NA,10,2,0.944053584,1,0,2
1,470,static conscious control,f42887_e_148,NA,10,2,0.72803398,1,0,2
1,471,static conscious control,f42887_e_220,NA,10,2,0.521068351,1,0,2
1,472,static conscious control,f42887_e_160,NA,9,1,0.643897734,1,0,2
1,473,static conscious control,f42887_e_043,NA,10,2,0.481066149,1,0,2
1,474,static conscious control,f42887_e_056,NA,10,2,0.525200504,1,0,2
1,475,static conscious control,f42887_e_265,NA,10,2,0.502670846,1,0,2
1,476,static conscious control,f42887_e_010,NA,9,1,0.866959664,1,0,2
1,477,static conscious control,f42887_e_281,NA,10,2,0.43828409,1,0,2
1,478,static conscious control,f42887_e_139,NA,10,2,0.654536022,1,0,2
1,479,static conscious control,f42887_e_261,NA,9,1,0.927827901,1,0,2
1,480,static conscious control,f42887_e_110,NA,10,2,0.548565549,1,0,2
1,481,static conscious control,f42887_e_276,NA,9,1,0.432886103,1,0,2
1,482,static conscious control,f42887_e_178,NA,9,1,1.037780307,1,0,2
1,483,static conscious control,f42887_e_014,NA,9,1,0.56209877,1,0,2
1,484,static conscious control,f42887_e_091,NA,9,1,0.574431782,1,0,2
1,485,static conscious control,f42887_e_029,NA,10,2,0.520668074,1,0,2
1,486,static conscious control,f42887_e_203,NA,10,2,0.558495966,1,0,2
1,487,static conscious control,f42887_e_268,NA,9,1,0.489035612,1,0,2
1,488,static conscious control,f42887_e_143,NA,10,2,0.522800397,1,0,2
1,489,static conscious control,f42887_e_162,NA,10,2,0.810083001,1,0,2
1,490,static conscious control,f42887_e_031,NA,9,1,0.539405519,1,0,2
1,491,static conscious control,f42887_e_186,NA,9,1,0.605838136,1,0,2
1,492,static conscious control,f42887_e_250,NA,10,2,0.668588639,1,0,2
1,493,static conscious control,f42887_e_116,NA,10,2,0.559367743,1,0,2
1,494,static conscious control,f42887_e_181,NA,9,1,0.574706409,1,0,2
1,495,static conscious control,f42887_e_153,NA,10,2,0.45438941,1,0,2
1,496,static conscious control,f42887_e_025,NA,10,2,0.497092782,1,0,2
1,497,static conscious control,f42887_e_158,NA,10,2,0.512136606,1,0,2
1,498,static conscious control,f42887_e_282,NA,9,1,0.728518854,1,0,2
1,499,static conscious control,f42887_e_246,NA,9,1,0.685485494,1,0,2
1,500,static conscious control,f42887_e_221,NA,10,2,0.645264648,1,0,2
1,501,static conscious control,f42887_e_146,NA,10,2,0.690256473,1,0,2
1,502,static conscious control,f42887_e_172,NA,10,2,0.455581532,1,0,2
1,503,static conscious control,f42887_e_144,NA,9,1,0.556117319,1,0,2
1,504,static conscious control,f42887_e_092,NA,9,1,0.560282439,1,0,2
1,505,static conscious control,f42887_e_216,NA,9,1,0.514752558,1,0,2
1,506,static conscious control,f42887_e_040,NA,9,1,0.408081678,1,0,2
1,507,static conscious control,f42887_e_218,NA,9,1,0.458798366,1,0,2
1,508,static conscious control,f42887_e_049,NA,9,1,0.502041662,1,0,2
1,509,static conscious control,f42887_e_073,NA,9,1,0.375855798,1,0,2
1,510,static conscious control,f42887_e_161,NA,9,1,0.714659999,1,0,2
1,511,static conscious control,f42887_e_061,NA,9,1,0.422595842,1,0,2
1,512,static conscious control,f42887_e_150,NA,10,2,0.539645312,1,0,2
1,513,static conscious control,f42887_e_087,NA,9,1,0.52605362,1,0,2
1,514,static conscious control,f42887_e_225,NA,9,1,0.404878528,1,0,2
1,515,static conscious control,f42887_e_030,NA,9,1,0.551853295,1,0,2
1,516,static conscious control,f42887_e_079,NA,9,1,0.417724716,1,0,2
1,517,static conscious control,f42887_e_272,NA,10,2,0.62667929,1,0,2
1,518,static conscious control,f42887_e_050,NA,10,2,0.54672838,1,0,2
1,519,static conscious control,f42887_e_125,NA,9,1,0.391290879,1,0,2
1,520,static conscious control,f42887_e_215,NA,9,1,0.544378036,1,0,2
1,521,static conscious control,f42887_e_052,NA,10,2,0.569370626,1,0,2
1,522,static conscious control,f42887_e_046,NA,10,2,0.546454065,1,0,2
1,523,static conscious control,f42887_e_071,NA,9,1,0.644855351,1,0,2
1,524,static conscious control,f42887_e_234,NA,9,1,0.450098017,1,0,2
1,525,static conscious control,f42887_e_084,NA,10,2,0.467388306,1,0,2
1,526,static conscious control,f42887_e_290,NA,10,2,0.721433919,1,0,2
1,527,static conscious control,f42887_e_243,NA,10,2,0.497155296,1,0,2
1,528,static conscious control,f42887_e_211,NA,9,1,0.559849817,1,0,2
1,529,static conscious control,f42887_e_283,NA,10,2,0.551317104,1,0,2
1,530,static conscious control,f42887_e_189,NA,10,2,0.555801327,1,0,2
1,531,static conscious control,f42887_e_280,NA,10,2,0.544286908,1,0,2
1,532,static conscious control,f42887_e_067,NA,9,1,0.586053502,1,0,2
1,533,static conscious control,f42887_e_082,NA,10,2,0.463369673,1,0,2
1,534,static conscious control,f42887_e_266,NA,10,2,0.603023445,1,0,2
1,535,static conscious control,f42887_e_156,NA,9,1,0.609633148,1,0,2
1,536,static conscious control,f42887_e_187,NA,10,2,0.582323803,1,0,2
1,537,static conscious control,f42887_e_006,NA,9,1,0.52067305,1,0,2
1,538,static conscious control,f42887_e_201,NA,10,2,0.473421697,1,0,2
1,539,static conscious control,f42887_e_241,NA,10,2,0.664941982,1,0,2
1,540,static conscious control,f42887_e_019,NA,10,2,0.490187614,1,0,2
1,541,static conscious control,f42887_e_236,NA,10,2,0.458025804,1,0,2
1,542,static conscious control,f42887_e_231,NA,10,2,0.461817706,1,0,2
1,543,static conscious control,f42887_e_107,NA,10,2,0.416941268,1,0,2
1,544,static conscious control,f42887_e_170,NA,9,1,0.604116042,1,0,2
1,545,static conscious control,f42887_e_005,NA,10,2,0.478445532,1,0,2
1,546,static conscious control,f42887_e_142,NA,9,1,0.576858637,1,0,2
1,547,static conscious control,f42887_e_227,NA,9,1,0.65644628,1,0,2
1,548,static conscious control,f42887_e_293,NA,9,1,0.803594905,1,0,2
1,549,static conscious control,f42887_e_098,NA,10,2,0.54651067,1,0,2
1,550,static conscious control,f42887_e_009,NA,9,1,0.4921862,1,0,2
1,551,static conscious control,f42887_e_269,NA,10,2,0.519260417,1,0,2
1,552,static conscious control,f42887_e_111,NA,10,2,0.694596384,1,0,2
1,553,static conscious control,f42887_e_085,NA,9,1,0.558495655,1,0,2
1,554,static conscious control,f42887_e_291,NA,9,1,0.86199741,1,0,2
1,555,static conscious control,f42887_e_212,NA,10,2,0.532357595,1,0,2
1,556,static conscious control,f42887_e_297,NA,10,2,0.47989051,1,0,2
1,557,static conscious control,f42887_e_263,NA,10,2,0.575127835,1,0,2
1,558,static conscious control,f42887_e_179,NA,9,1,0.708998583,1,0,2
1,559,static conscious control,f42887_e_180,NA,10,2,0.610118021,1,0,2
1,560,static conscious control,f42887_e_064,NA,9,1,0.541489634,1,0,2
1,561,static conscious control,f42887_e_063,NA,10,2,0.4458822,1,0,2
1,562,static conscious control,f42887_e_074,NA,10,2,0.767783949,1,0,2
1,563,static conscious control,f42887_e_117,NA,9,1,0.450193498,1,0,2
1,564,static conscious control,f42887_e_223,NA,10,2,0.644736543,1,0,2
1,565,static conscious control,f42887_e_145,NA,9,1,0.582903225,1,0,2
1,566,static conscious control,f42887_e_176,NA,9,1,0.650360016,1,0,2
1,567,static conscious control,f42887_e_047,NA,9,1,0.86516386,1,0,2
1,568,static conscious control,f42887_e_198,NA,10,2,0.471781712,1,0,2
1,569,static conscious control,f42887_e_036,NA,10,2,0.576989263,1,0,2
1,570,static conscious control,f42887_e_070,NA,10,2,0.438257031,1,0,2
1,571,static conscious control,f42887_e_239,NA,10,2,0.500604459,1,0,2
1,572,static conscious control,f42887_e_008,NA,9,1,0.549633577,1,0,2
1,573,static conscious control,f42887_e_122,NA,10,2,0.417846323,1,0,2
1,574,static conscious control,f42887_e_171,NA,9,1,0.501535639,1,0,2
1,575,static conscious control,f42887_e_256,NA,9,1,0.97469826,1,0,2
1,576,static conscious control,f42887_e_083,NA,9,1,0.654852636,1,0,2
1,577,static conscious control,f42887_e_183,NA,9,1,0.57955452,1,0,2
1,578,static conscious control,f42887_e_285,NA,10,2,0.619672731,1,0,2
1,579,static conscious control,f42887_e_259,NA,10,2,0.566472894,1,0,2
1,580,static conscious control,f42887_e_167,NA,10,2,0.468048592,1,0,2
1,581,static conscious control,f42887_e_060,NA,9,1,0.551758124,1,0,2
1,582,static conscious control,f42887_e_288,NA,9,1,0.538867151,1,0,2
1,583,static conscious control,f42887_e_230,NA,10,2,0.392850312,1,0,2
1,584,static conscious control,f42887_e_270,NA,9,1,0.680117987,1,0,2
1,585,static conscious control,f42887_e_205,NA,10,2,0.45520707,1,0,2
1,586,static conscious control,f42887_e_108,NA,10,2,0.508775771,1,0,2
1,587,static conscious control,f42887_e_267,NA,10,2,0.605149236,1,0,2
1,588,static conscious control,f42887_e_219,NA,10,2,0.410754235,1,0,2
1,589,static conscious control,f42887_e_182,NA,9,1,0.6047981,1,0,2
1,590,static conscious control,f42887_e_011,NA,9,1,0.864357397,1,0,2
1,591,static conscious control,f42887_e_204,NA,9,1,0.579617345,1,0,2
1,592,static conscious control,f42887_e_192,NA,9,1,0.732482125,1,0,2
1,593,static conscious control,f42887_e_207,NA,9,1,0.616340821,1,0,2
1,594,static conscious control,f42887_e_274,NA,9,1,0.737578115,1,0,2
1,595,static conscious control,f42887_e_026,NA,10,2,0.607949309,1,0,2
1,596,static conscious control,f42887_e_296,NA,9,1,0.41881327,1,0,2
1,597,static conscious control,f42887_e_226,NA,10,2,0.609583074,1,0,2
1,598,static conscious control,f42887_e_237,NA,10,2,0.508707348,1,0,2
1,599,static conscious control,f42887_e_016,NA,9,1,0.358445768,1,0,2
1,600,static conscious control,f42887_e_002,NA,9,1,0.488245944,1,0,2
2,1,static conscious control,f42887_e_278,NA,9,1,0.792638713,1,0,1
2,2,static conscious control,f42887_e_130,NA,10,2,0.54337839,1,0,1
2,3,static conscious control,f42887_e_133,NA,9,1,0.383388803,1,0,1
2,4,static conscious control,f42887_e_230,NA,10,2,0.393603552,1,0,1
2,5,static conscious control,f42887_e_236,NA,9,1,0.393044342,1,0,1
2,6,static conscious control,f42887_e_293,NA,9,1,0.433486572,1,0,1
2,7,static conscious control,f42887_e_032,NA,9,1,0.363724721,1,0,1
2,8,static conscious control,f42887_e_054,NA,9,1,0.413562479,1,0,1
2,9,static conscious control,f42887_e_056,NA,9,1,0.403336534,1,0,1
2,10,static conscious control,f42887_e_222,NA,10,2,0.523442168,1,0,1
2,11,static conscious control,f42887_e_216,NA,9,1,0.393498428,1,0,1
2,12,static conscious control,f42887_e_209,NA,10,2,0.42344817,1,0,1
2,13,static conscious control,f42887_e_182,NA,10,2,0.443495115,1,0,1
2,14,static conscious control,f42887_e_040,NA,10,2,0.593673344,1,0,1
2,15,static conscious control,f42887_e_260,NA,10,2,0.503431301,1,0,1
2,16,static conscious control,f42887_e_234,NA,9,1,0.363584763,1,0,1
2,17,static conscious control,f42887_e_117,NA,10,1,0.383391291,0,0,1
2,18,static conscious control,f42887_e_121,NA,9,1,0.493482472,1,0,1
2,19,static conscious control,f42887_e_107,NA,10,2,0.503351058,1,0,1
2,20,static conscious control,f42887_e_181,NA,10,2,0.453594165,1,0,1
2,21,static conscious control,f42887_e_146,NA,10,2,0.493549341,1,0,1
2,22,static conscious control,f42887_e_023,NA,10,2,0.443700076,1,0,1
2,23,static conscious control,f42887_e_016,NA,10,2,0.443612369,1,0,1
2,24,static conscious control,f42887_e_029,NA,10,2,0.463408323,1,0,1
2,25,static conscious control,f42887_e_227,NA,10,2,0.493553695,1,0,1
2,26,static conscious control,f42887_e_245,NA,9,1,0.573445698,1,0,1
2,27,static conscious control,f42887_e_137,NA,10,2,0.673516516,1,0,1
2,28,static conscious control,f42887_e_199,NA,10,2,0.393454263,1,0,1
2,29,static conscious control,f42887_e_192,NA,9,1,0.523506548,1,0,1
2,30,static conscious control,f42887_e_059,NA,9,1,0.703427693,1,0,1
2,31,static conscious control,f42887_e_046,NA,9,1,0.473719175,1,0,1
2,32,static conscious control,f42887_e_102,NA,9,1,0.55354773,1,0,1
2,33,static conscious control,f42887_e_164,NA,9,1,0.491959731,1,0,1
2,34,static conscious control,f42887_e_225,NA,9,1,0.353444659,1,0,1
2,35,static conscious control,f42887_e_295,NA,10,2,0.443554209,1,0,1
2,36,static conscious control,f42887_e_266,NA,9,1,0.463402724,1,0,1
2,37,static conscious control,f42887_e_288,NA,9,1,0.513461616,1,0,1
2,38,static conscious control,f42887_e_190,NA,10,2,0.463599599,1,0,1
2,39,static conscious control,f42887_e_007,NA,10,2,0.473406603,1,0,1
2,40,static conscious control,f42887_e_198,NA,10,2,0.382985725,1,0,1
2,41,static conscious control,f42887_e_088,NA,10,2,0.363404995,1,0,1
2,42,static conscious control,f42887_e_123,NA,9,1,0.473489956,1,0,1
2,43,static conscious control,f42887_e_136,NA,9,1,0.43345858,1,0,1
2,44,static conscious control,f42887_e_053,NA,10,2,0.513620235,1,0,1
2,45,static conscious control,f42887_e_015,NA,9,1,0.373696564,1,0,1
2,46,static conscious control,f42887_e_058,NA,10,2,0.433530114,1,0,1
2,47,static conscious control,f42887_e_120,NA,9,1,0.43343401,1,0,1
2,48,static conscious control,f42887_e_238,NA,9,1,0.433367763,1,0,1
2,49,static conscious control,f42887_e_026,NA,10,2,0.553361431,1,0,1
2,50,static conscious control,f42887_e_037,NA,10,2,0.513454462,1,0,1
