Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,Block
11,326,bCFS,f42887_e_094,0,10,2,0.902304104,1,2
11,327,bCFS,f42887_e_290,0,10,2,1.058884452,1,2
11,328,bCFS,f42887_e_250,1,9,1,1.02321894,1,2
11,329,bCFS,f42887_e_086,1,10,2,1.105835821,1,2
11,330,bCFS,f42887_e_139,1,9,1,1.134094474,1,2
11,331,bCFS,f42887_e_206,0,10,2,1.207336694,1,2
11,332,bCFS,f42887_e_138,1,9,1,0.85698215,1,2
11,333,bCFS,f42887_e_271,1,10,2,1.06588108,1,2
11,334,bCFS,f42887_e_049,1,9,1,1.166503642,1,2
11,335,bCFS,f42887_e_006,1,10,2,1.31782159,1,2
11,336,bCFS,f42887_e_241,0,10,2,1.648682549,1,2
11,337,bCFS,f42887_e_294,0,10,2,1.896472544,1,2
11,338,bCFS,f42887_e_197,1,10,2,1.068480246,1,2
11,339,bCFS,f42887_e_158,1,10,2,1.542259218,1,2
11,340,bCFS,f42887_e_274,1,10,2,1.366147653,1,2
11,341,bCFS,f42887_e_216,0,9,1,1.105953385,1,2
11,342,bCFS,f42887_e_048,0,9,1,2.145537395,1,2
11,343,bCFS,f42887_e_017,1,10,2,1.456977858,1,2
11,344,bCFS,f42887_e_059,1,9,1,1.325939433,1,2
11,345,bCFS,f42887_e_284,0,9,1,1.263343932,1,2
11,346,bCFS,f42887_e_069,0,9,1,1.317620985,1,2
11,347,bCFS,f42887_e_174,1,10,2,1.393603882,1,2
11,348,bCFS,f42887_e_195,0,10,2,1.097269492,1,2
11,349,bCFS,f42887_e_202,0,10,2,1.478619323,1,2
11,350,bCFS,f42887_e_016,0,10,2,1.557026906,1,2
11,351,bCFS,f42887_e_281,1,9,1,1.294411686,1,2
11,352,bCFS,f42887_e_203,0,9,1,1.045815537,1,2
11,353,bCFS,f42887_e_050,1,10,2,1.487258741,1,2
11,354,bCFS,f42887_e_030,0,9,1,0.983702422,1,2
11,355,bCFS,f42887_e_180,0,10,2,1.346569783,1,2
11,356,bCFS,f42887_e_208,1,9,1,0.783108878,1,2
11,357,bCFS,f42887_e_104,0,9,1,0.953359025,1,2
11,358,bCFS,f42887_e_106,0,10,2,0.927955194,1,2
11,359,bCFS,f42887_e_155,1,10,2,1.466011023,1,2
11,360,bCFS,f42887_e_239,1,9,1,1.537045026,1,2
11,361,bCFS,f42887_e_212,1,9,1,1.073962845,1,2
11,362,bCFS,f42887_e_176,0,10,2,2.016137405,1,2
11,363,bCFS,f42887_e_021,1,9,1,1.476422924,1,2
11,364,bCFS,f42887_e_219,1,9,1,1.056854447,1,2
11,365,bCFS,f42887_e_041,0,9,1,1.371788249,1,2
11,366,bCFS,f42887_e_067,0,10,2,1.318209739,1,2
11,367,bCFS,f42887_e_256,1,10,2,2.314167457,1,2
11,368,bCFS,f42887_e_033,0,10,2,1.451819338,1,2
11,369,bCFS,f42887_e_249,0,9,1,1.088843432,1,2
11,370,bCFS,f42887_e_089,1,10,2,1.48691289,1,2
11,371,bCFS,f42887_e_065,1,10,2,1.127586764,1,2
11,372,bCFS,f42887_e_229,1,9,1,1.02402945,1,2
11,373,bCFS,f42887_e_042,0,10,2,1.145076157,1,2
11,374,bCFS,f42887_e_194,0,9,1,1.427115916,1,2
11,375,bCFS,f42887_e_134,0,10,2,1.185955861,1,2
11,376,bCFS,f42887_e_143,1,9,1,1.126306308,1,2
11,377,bCFS,f42887_e_043,0,10,2,1.272973626,1,2
11,378,bCFS,f42887_e_023,1,9,1,1.367478803,1,2
11,379,bCFS,f42887_e_124,1,10,2,1.77413605,1,2
11,380,bCFS,f42887_e_258,0,9,1,1.867821699,1,2
11,381,bCFS,f42887_e_150,0,10,2,1.540961346,1,2
11,382,bCFS,f42887_e_237,0,10,2,1.486422417,1,2
11,383,bCFS,f42887_e_144,0,10,2,1.264258009,1,2
11,384,bCFS,f42887_e_246,0,9,1,1.408803883,1,2
11,385,bCFS,f42887_e_192,1,9,1,1.28149268,1,2
11,386,bCFS,f42887_e_248,0,9,1,0.988957357,1,2
11,387,bCFS,f42887_e_132,1,9,1,1.223839232,1,2
11,388,bCFS,f42887_e_114,0,10,2,1.441279298,1,2
11,389,bCFS,f42887_e_185,0,10,2,1.131616605,1,2
11,390,bCFS,f42887_e_071,1,10,2,1.918497803,1,2
11,391,bCFS,f42887_e_147,0,10,2,2.336478851,1,2
11,392,bCFS,f42887_e_146,1,9,2,1.05972824,0,2
11,393,bCFS,f42887_e_128,1,9,1,1.62241347,1,2
11,394,bCFS,f42887_e_186,1,9,1,1.215304316,1,2
11,395,bCFS,f42887_e_082,1,10,2,0.881730359,1,2
11,396,bCFS,f42887_e_026,0,10,2,1.534208866,1,2
11,397,bCFS,f42887_e_037,0,10,2,1.352779539,1,2
11,398,bCFS,f42887_e_136,0,10,2,1.02734302,1,2
11,399,bCFS,f42887_e_129,0,9,1,1.015363906,1,2
11,400,bCFS,f42887_e_115,0,9,1,1.148049164,1,2
11,401,bCFS,f42887_e_044,0,10,2,1.363074498,1,2
11,402,bCFS,f42887_e_130,1,9,1,0.986630954,1,2
11,403,bCFS,f42887_e_184,0,9,1,1.127630928,1,2
11,404,bCFS,f42887_e_141,0,9,1,1.248294774,1,2
11,405,bCFS,f42887_e_093,0,9,1,1.126876713,1,2
11,406,bCFS,f42887_e_126,1,9,1,0.949189849,1,2
11,407,bCFS,f42887_e_183,0,9,1,1.332957211,1,2
11,408,bCFS,f42887_e_005,1,10,2,1.763670033,1,2
11,409,bCFS,f42887_e_013,0,10,2,1.528948021,1,2
11,410,bCFS,f42887_e_205,0,10,2,1.842283819,1,2
11,411,bCFS,f42887_e_003,0,10,2,1.589219607,1,2
11,412,bCFS,f42887_e_148,1,10,2,2.215166535,1,2
11,413,bCFS,f42887_e_293,0,10,2,1.017897447,1,2
11,414,bCFS,f42887_e_024,1,10,2,1.976276591,1,2
11,415,bCFS,f42887_e_064,0,9,2,0.888861036,0,2
11,416,bCFS,f42887_e_118,0,10,2,1.606174674,1,2
11,417,bCFS,f42887_e_035,0,10,2,1.6030558,1,2
11,418,bCFS,f42887_e_009,1,10,2,2.117618683,1,2
11,419,bCFS,f42887_e_078,1,10,2,1.594676081,1,2
11,420,bCFS,f42887_e_028,1,9,1,0.855014971,1,2
11,421,bCFS,f42887_e_173,1,9,1,1.280792893,1,2
11,422,bCFS,f42887_e_266,1,9,1,1.626056096,1,2
11,423,bCFS,f42887_e_052,1,10,2,1.124435233,1,2
11,424,bCFS,f42887_e_169,1,9,1,0.806168267,1,2
11,425,bCFS,f42887_e_022,1,9,1,1.005176559,1,2
11,426,bCFS,f42887_e_285,1,9,1,0.983512391,1,2
11,427,bCFS,f42887_e_211,1,10,2,1.072642269,1,2
11,428,bCFS,f42887_e_260,0,9,1,1.063335099,1,2
11,429,bCFS,f42887_e_227,1,10,2,1.34509432,1,2
11,430,bCFS,f42887_e_079,0,10,2,1.251679878,1,2
11,431,bCFS,f42887_e_012,0,9,1,1.264623143,1,2
11,432,bCFS,f42887_e_204,1,9,1,1.036337618,1,2
11,433,bCFS,f42887_e_270,1,9,1,1.279657683,1,2
11,434,bCFS,f42887_e_025,0,10,2,1.334675266,1,2
11,435,bCFS,f42887_e_278,0,9,1,0.915092793,1,2
11,436,bCFS,f42887_e_047,1,9,1,0.705226291,1,2
11,437,bCFS,f42887_e_200,1,9,1,0.955727105,1,2
11,438,bCFS,f42887_e_228,1,9,1,0.896017215,1,2
11,439,bCFS,f42887_e_034,1,10,2,1.211505871,1,2
11,440,bCFS,f42887_e_272,0,9,1,1.367082568,1,2
11,441,bCFS,f42887_e_054,1,10,2,1.677796498,1,2
11,442,bCFS,f42887_e_291,0,10,2,1.875806116,1,2
11,443,bCFS,f42887_e_101,1,10,2,1.50625843,1,2
11,444,bCFS,f42887_e_100,0,9,1,1.035611084,1,2
11,445,bCFS,f42887_e_168,0,9,1,1.432091247,1,2
11,446,bCFS,f42887_e_230,1,10,2,1.698324523,1,2
11,447,bCFS,f42887_e_149,0,10,2,2.247047598,1,2
11,448,bCFS,f42887_e_162,0,10,2,1.986738254,1,2
11,449,bCFS,f42887_e_289,0,10,2,1.887070202,1,2
11,450,bCFS,f42887_e_190,1,9,1,1.092650897,1,2
11,451,bCFS,f42887_e_131,1,9,1,1.025495271,1,2
11,452,bCFS,f42887_e_036,0,9,1,1.148117588,1,2
11,453,bCFS,f42887_e_046,0,10,2,1.093996043,1,2
11,454,bCFS,f42887_e_243,0,10,2,1.48345874,1,2
11,455,bCFS,f42887_e_295,0,10,2,1.075789135,1,2
11,456,bCFS,f42887_e_077,0,10,2,2.567073984,1,2
11,457,bCFS,f42887_e_179,0,9,1,0.911577995,1,2
11,458,bCFS,f42887_e_119,1,10,2,1.649057013,1,2
11,459,bCFS,f42887_e_051,0,10,2,1.392678919,1,2
11,460,bCFS,f42887_e_178,0,9,1,0.806946741,1,2
11,461,bCFS,f42887_e_279,1,10,2,0.957965491,1,2
11,462,bCFS,f42887_e_110,0,9,1,0.987020968,1,2
11,463,bCFS,f42887_e_261,1,10,2,1.679056426,1,2
11,464,bCFS,f42887_e_076,1,10,2,1.623670288,1,2
11,465,bCFS,f42887_e_080,1,9,1,1.205497031,1,2
11,466,bCFS,f42887_e_171,0,9,1,1.234457648,1,2
11,467,bCFS,f42887_e_084,1,10,2,1.241231588,1,2
11,468,bCFS,f42887_e_257,0,10,2,1.60635102,1,2
11,469,bCFS,f42887_e_269,0,10,2,1.766849244,1,2
11,470,bCFS,f42887_e_213,0,10,2,1.356846081,1,2
11,471,bCFS,f42887_e_199,1,10,2,1.82147308,1,2
11,472,bCFS,f42887_e_074,0,9,2,0.934136959,0,2
11,473,bCFS,f42887_e_253,0,10,2,1.537183739,1,2
11,474,bCFS,f42887_e_097,1,10,2,1.424964614,1,2
11,475,bCFS,f42887_e_015,0,10,2,1.217316904,1,2
11,476,bCFS,f42887_e_133,0,9,1,1.130622596,1,2
11,477,bCFS,f42887_e_063,1,9,1,1.237929526,1,2
11,478,bCFS,f42887_e_223,0,9,1,1.508301498,1,2
11,479,bCFS,f42887_e_164,0,9,1,1.492381805,1,2
11,480,bCFS,f42887_e_053,1,10,2,1.478196962,1,2
11,481,bCFS,f42887_e_215,1,10,2,1.51733062,1,2
11,482,bCFS,f42887_e_120,1,9,1,0.951828202,1,2
11,483,bCFS,f42887_e_113,1,10,2,2.59305133,1,2
11,484,bCFS,f42887_e_262,0,10,2,1.383315455,1,2
11,485,bCFS,f42887_e_004,0,9,1,0.945904892,1,2
11,486,bCFS,f42887_e_085,0,9,1,1.337420609,1,2
11,487,bCFS,f42887_e_201,0,9,1,1.108016669,1,2
11,488,bCFS,f42887_e_057,1,10,2,1.334976641,1,2
11,489,bCFS,f42887_e_153,1,9,1,1.292342493,1,2
11,490,bCFS,f42887_e_207,0,9,1,1.20805452,1,2
11,491,bCFS,f42887_e_066,1,10,2,1.183246907,1,2
11,492,bCFS,f42887_e_275,1,10,2,1.458012299,1,2
11,493,bCFS,f42887_e_116,1,10,2,1.645579537,1,2
11,494,bCFS,f42887_e_259,1,9,1,1.146327999,1,2
11,495,bCFS,f42887_e_127,0,10,2,1.425184503,1,2
11,496,bCFS,f42887_e_091,0,10,2,1.421456036,1,2
11,497,bCFS,f42887_e_083,1,9,1,1.290877916,1,2
11,498,bCFS,f42887_e_165,1,9,1,1.497503004,1,2
11,499,bCFS,f42887_e_225,0,10,2,1.399208712,1,2
11,500,bCFS,f42887_e_245,0,9,1,0.952266113,1,2
11,501,bCFS,f42887_e_137,1,10,2,2.056122003,1,2
11,502,bCFS,f42887_e_112,0,9,1,0.873015365,1,2
11,503,bCFS,f42887_e_105,0,10,2,1.676326322,1,2
11,504,bCFS,f42887_e_238,0,10,2,0.996341512,1,2
11,505,bCFS,f42887_e_160,1,10,2,1.422865252,1,2
11,506,bCFS,f42887_e_283,0,10,2,1.148153977,1,2
11,507,bCFS,f42887_e_240,1,10,2,1.538141048,1,2
11,508,bCFS,f42887_e_214,0,10,2,1.579469238,1,2
11,509,bCFS,f42887_e_187,0,9,1,1.14698922,1,2
11,510,bCFS,f42887_e_198,1,9,1,0.894075539,1,2
11,511,bCFS,f42887_e_193,1,10,2,1.4547939,1,2
11,512,bCFS,f42887_e_145,1,10,2,1.607358714,1,2
11,513,bCFS,f42887_e_152,1,10,2,1.599849841,1,2
11,514,bCFS,f42887_e_031,0,9,1,1.032937897,1,2
11,515,bCFS,f42887_e_055,1,10,2,1.434898794,1,2
11,516,bCFS,f42887_e_166,1,9,1,0.831405705,1,2
11,517,bCFS,f42887_e_177,1,10,2,1.753653745,1,2
11,518,bCFS,f42887_e_070,1,10,2,1.598951625,1,2
11,519,bCFS,f42887_e_087,0,9,1,1.107146756,1,2
11,520,bCFS,f42887_e_209,1,10,2,1.349116697,1,2
11,521,bCFS,f42887_e_095,0,9,1,0.956195807,1,2
11,522,bCFS,f42887_e_125,0,9,1,0.938384201,1,2
11,523,bCFS,f42887_e_060,0,9,1,0.818807668,1,2
11,524,bCFS,f42887_e_244,0,9,1,0.839251097,1,2
11,525,bCFS,f42887_e_220,1,9,1,1.322778883,1,2
11,526,bCFS,f42887_e_189,0,10,2,1.297591208,1,2
11,527,bCFS,f42887_e_157,0,10,2,1.294085429,1,2
11,528,bCFS,f42887_e_254,1,10,2,2.028830923,1,2
11,529,bCFS,f42887_e_224,0,10,2,1.383028698,1,2
11,530,bCFS,f42887_e_188,0,10,2,1.299651382,1,2
11,531,bCFS,f42887_e_135,1,9,1,1.03032318,1,2
11,532,bCFS,f42887_e_276,1,9,1,1.205956713,1,2
11,533,bCFS,f42887_e_096,0,10,2,1.016879801,1,2
11,534,bCFS,f42887_e_154,0,10,2,0.927306413,1,2
11,535,bCFS,f42887_e_159,1,10,2,1.462755613,1,2
11,536,bCFS,f42887_e_038,0,10,2,1.428603197,1,2
11,537,bCFS,f42887_e_058,1,10,2,1.869072919,1,2
11,538,bCFS,f42887_e_172,0,10,2,1.865608505,1,2
11,539,bCFS,f42887_e_045,0,10,2,1.865326413,1,2
11,540,bCFS,f42887_e_156,0,10,2,1.055763401,1,2
11,541,bCFS,f42887_e_001,1,9,1,1.054373779,1,2
11,542,bCFS,f42887_e_075,1,9,1,0.904547466,1,2
11,543,bCFS,f42887_e_142,0,10,2,1.532353341,1,2
11,544,bCFS,f42887_e_103,1,9,1,0.878079336,1,2
11,545,bCFS,f42887_e_029,1,10,2,2.596252313,1,2
11,546,bCFS,f42887_e_268,1,9,1,0.990830921,1,2
11,547,bCFS,f42887_e_011,1,9,1,1.144005327,1,2
11,548,bCFS,f42887_e_140,1,9,1,0.941880027,1,2
11,549,bCFS,f42887_e_234,1,10,2,2.038754839,1,2
11,550,bCFS,f42887_e_292,0,9,1,1.046436948,1,2
11,551,bCFS,f42887_e_235,1,9,1,0.87692111,1,2
11,552,bCFS,f42887_e_263,1,10,2,1.207662328,1,2
11,553,bCFS,f42887_e_108,1,9,1,0.816452651,1,2
11,554,bCFS,f42887_e_232,1,10,2,0.95143601,1,2
11,555,bCFS,f42887_e_039,1,10,2,1.175796506,1,2
11,556,bCFS,f42887_e_218,1,9,1,0.871027347,1,2
11,557,bCFS,f42887_e_280,0,10,2,1.009732952,1,2
11,558,bCFS,f42887_e_014,0,10,2,0.9471219,1,2
11,559,bCFS,f42887_e_040,0,9,2,1.205361117,0,2
11,560,bCFS,f42887_e_196,0,10,2,1.53294365,1,2
11,561,bCFS,f42887_e_092,1,9,1,1.045240156,1,2
11,562,bCFS,f42887_e_210,1,9,1,1.05661372,1,2
11,563,bCFS,f42887_e_221,1,9,1,1.226294085,1,2
11,564,bCFS,f42887_e_252,1,10,2,1.098825508,1,2
11,565,bCFS,f42887_e_267,1,9,1,1.044952777,1,2
11,566,bCFS,f42887_e_296,1,10,2,1.212026512,1,2
11,567,bCFS,f42887_e_265,1,10,2,1.647402716,1,2
11,568,bCFS,f42887_e_000,0,9,1,1.173020683,1,2
11,569,bCFS,f42887_e_231,0,10,2,1.204964571,1,2
11,570,bCFS,f42887_e_062,1,10,2,1.888268549,1,2
11,571,bCFS,f42887_e_287,1,10,2,1.618187377,1,2
11,572,bCFS,f42887_e_161,1,9,2,1.026023688,0,2
11,573,bCFS,f42887_e_123,0,9,1,1.183361983,1,2
11,574,bCFS,f42887_e_061,0,10,2,1.444196633,1,2
11,575,bCFS,f42887_e_299,1,9,1,1.207890614,1,2
11,576,bCFS,f42887_e_056,0,9,1,1.831638967,1,2
11,577,bCFS,f42887_e_181,0,10,2,1.657609657,1,2
11,578,bCFS,f42887_e_121,0,10,2,0.960053657,1,2
11,579,bCFS,f42887_e_226,1,9,1,1.208303644,1,2
11,580,bCFS,f42887_e_102,0,9,1,1.208588224,1,2
11,581,bCFS,f42887_e_098,0,9,1,1.092809204,1,2
11,582,bCFS,f42887_e_002,1,9,1,1.186215249,1,2
11,583,bCFS,f42887_e_109,0,9,1,1.124064812,1,2
11,584,bCFS,f42887_e_217,1,9,1,1.225228543,1,2
11,585,bCFS,f42887_e_081,1,10,2,1.392265889,1,2
11,586,bCFS,f42887_e_191,0,10,2,1.064772928,1,2
11,587,bCFS,f42887_e_282,1,10,2,1.540037005,1,2
11,588,bCFS,f42887_e_019,0,10,2,1.001587428,1,2
11,589,bCFS,f42887_e_008,1,10,2,1.292177654,1,2
11,590,bCFS,f42887_e_099,1,9,1,1.107254368,1,2
11,591,bCFS,f42887_e_288,1,9,1,1.117330993,1,2
11,592,bCFS,f42887_e_233,1,9,1,0.839325741,1,2
11,593,bCFS,f42887_e_247,0,9,1,0.834275765,1,2
11,594,bCFS,f42887_e_182,0,9,1,0.788791461,1,2
11,595,bCFS,f42887_e_277,1,9,1,0.986041577,1,2
11,596,bCFS,f42887_e_018,0,10,2,0.803286076,1,2
11,597,bCFS,f42887_e_242,1,9,1,0.81598426,1,2
11,598,bCFS,f42887_e_264,1,9,1,0.894871741,1,2
11,599,bCFS,f42887_e_122,0,9,1,1.092711234,1,2
11,600,bCFS,f42887_e_007,0,9,1,1.245747548,1,2
12,1,bCFS,f42887_e_202,0,9,1,1.476580738,1,1
12,2,bCFS,f42887_e_244,0,9,1,1.09669947,1,1
12,3,bCFS,f42887_e_157,1,9,1,1.150198333,1,1
12,4,bCFS,f42887_e_060,1,10,2,1.163096344,1,1
12,5,bCFS,f42887_e_163,1,10,2,1.567898132,1,1
12,6,bCFS,f42887_e_086,1,10,2,1.410613995,1,1
12,7,bCFS,f42887_e_026,1,9,1,1.178177664,1,1
12,8,bCFS,f42887_e_228,1,10,2,1.197897429,1,1
12,9,bCFS,f42887_e_029,0,10,2,1.930767623,1,1
12,10,bCFS,f42887_e_043,0,9,1,1.566535274,1,1
12,11,bCFS,f42887_e_240,0,10,2,3.360538139,1,1
12,12,bCFS,f42887_e_265,0,10,2,1.617817238,1,1
12,13,bCFS,f42887_e_232,0,9,1,1.280239928,1,1
12,14,bCFS,f42887_e_166,0,9,2,1.127568732,0,1
12,15,bCFS,f42887_e_107,0,10,2,1.387750202,1,1
12,16,bCFS,f42887_e_008,1,10,2,1.292841232,1,1
12,17,bCFS,f42887_e_207,0,9,1,1.410389755,1,1
12,18,bCFS,f42887_e_257,0,10,2,1.567659274,1,1
12,19,bCFS,f42887_e_262,0,10,2,1.697945947,1,1
12,20,bCFS,f42887_e_179,1,9,1,1.496643239,1,1
12,21,bCFS,f42887_e_174,1,9,1,1.347579481,1,1
12,22,bCFS,f42887_e_112,1,10,2,1.3674448,1,1
12,23,bCFS,f42887_e_096,0,10,2,1.279361006,1,1
12,24,bCFS,f42887_e_115,0,10,2,1.696672972,1,1
12,25,bCFS,f42887_e_053,0,10,2,1.767861308,1,1
12,26,bCFS,f42887_e_171,1,10,2,1.717897728,1,1
12,27,bCFS,f42887_e_131,0,9,1,1.366562146,1,1
12,28,bCFS,f42887_e_059,0,9,1,1.280659795,1,1
12,29,bCFS,f42887_e_201,0,9,1,1.457822935,1,1
12,30,bCFS,f42887_e_297,1,10,1,1.507923984,0,1
12,31,bCFS,f42887_e_106,1,9,1,1.227889013,1,1
12,32,bCFS,f42887_e_153,0,10,2,1.457823246,1,1
12,33,bCFS,f42887_e_127,1,10,2,2.580416085,1,1
12,34,bCFS,f42887_e_018,1,10,1,1.149250366,0,1
12,35,bCFS,f42887_e_258,1,9,1,1.717921676,1,1
12,36,bCFS,f42887_e_169,0,9,1,1.757577671,1,1
12,37,bCFS,f42887_e_032,1,10,2,1.826650809,1,1
12,38,bCFS,f42887_e_021,1,10,2,1.437914075,1,1
12,39,bCFS,f42887_e_050,1,10,2,1.422429993,1,1
12,40,bCFS,f42887_e_103,0,10,2,2.060685124,1,1
12,41,bCFS,f42887_e_121,1,9,1,1.7264907,1,1
12,42,bCFS,f42887_e_164,0,9,1,1.032847614,1,1
12,43,bCFS,f42887_e_025,0,10,2,1.49759556,1,1
12,44,bCFS,f42887_e_213,0,9,1,1.496476225,1,1
12,45,bCFS,f42887_e_076,1,9,1,1.327515736,1,1
12,46,bCFS,f42887_e_144,0,10,2,2.03786114,1,1
12,47,bCFS,f42887_e_001,0,10,2,1.466870919,1,1
12,48,bCFS,f42887_e_108,1,9,2,1.0190119,0,1
12,49,bCFS,f42887_e_057,0,9,1,1.097506237,1,1
12,50,bCFS,f42887_e_248,0,10,2,1.357754264,1,1
12,51,bCFS,f42887_e_231,1,9,1,1.422935699,1,1
12,52,bCFS,f42887_e_116,1,10,2,2.450484589,1,1
12,53,bCFS,f42887_e_006,1,10,2,1.607726428,1,1
12,54,bCFS,f42887_e_283,0,10,2,1.956872791,1,1
12,55,bCFS,f42887_e_019,1,9,1,1.457806763,1,1
12,56,bCFS,f42887_e_246,0,10,2,1.7176682,1,1
12,57,bCFS,f42887_e_132,1,10,2,1.410189774,1,1
12,58,bCFS,f42887_e_017,0,9,1,1.696625387,1,1
12,59,bCFS,f42887_e_270,0,10,2,1.237835202,1,1
12,60,bCFS,f42887_e_117,1,10,2,1.150703729,1,1
12,61,bCFS,f42887_e_181,0,10,2,2.006493947,1,1
12,62,bCFS,f42887_e_193,1,9,1,1.410533132,1,1
12,63,bCFS,f42887_e_159,1,10,2,1.957933345,1,1
12,64,bCFS,f42887_e_052,0,9,1,1.457716569,1,1
12,65,bCFS,f42887_e_183,0,10,2,1.457839419,1,1
12,66,bCFS,f42887_e_074,0,9,1,1.410427388,1,1
12,67,bCFS,f42887_e_264,0,9,1,1.368038212,1,1
12,68,bCFS,f42887_e_087,0,10,2,1.248155228,1,1
12,69,bCFS,f42887_e_155,1,9,1,1.357882401,1,1
12,70,bCFS,f42887_e_290,1,9,1,1.177917035,1,1
12,71,bCFS,f42887_e_280,1,10,2,1.197733214,1,1
12,72,bCFS,f42887_e_064,1,9,1,1.107697193,1,1
12,73,bCFS,f42887_e_284,1,9,1,1.217941892,1,1
12,74,bCFS,f42887_e_015,1,9,1,0.997593383,1,1
12,75,bCFS,f42887_e_010,0,9,1,1.020478325,1,1
12,76,bCFS,f42887_e_206,0,10,2,2.65777647,1,1
12,77,bCFS,f42887_e_088,1,9,1,1.646523717,1,1
12,78,bCFS,f42887_e_254,1,9,1,1.177746911,1,1
12,79,bCFS,f42887_e_098,1,9,1,0.99782571,1,1
12,80,bCFS,f42887_e_111,1,10,2,1.356568372,1,1
12,81,bCFS,f42887_e_199,0,10,1,1.929270097,0,1
12,82,bCFS,f42887_e_271,0,10,2,1.848053464,1,1
12,83,bCFS,f42887_e_268,1,10,2,2.189220484,1,1
12,84,bCFS,f42887_e_137,1,10,2,1.896773927,1,1
12,85,bCFS,f42887_e_191,1,10,2,1.257749039,1,1
12,86,bCFS,f42887_e_285,0,10,2,2.217751863,1,1
12,87,bCFS,f42887_e_251,1,10,2,1.930386943,1,1
12,88,bCFS,f42887_e_204,1,10,1,1.552575155,0,1
12,89,bCFS,f42887_e_293,0,9,2,1.540460274,0,1
12,90,bCFS,f42887_e_104,1,10,2,2.237745319,1,1
12,91,bCFS,f42887_e_101,1,10,2,2.839715834,1,1
12,92,bCFS,f42887_e_000,0,9,1,1.567895022,1,1
12,93,bCFS,f42887_e_212,1,10,2,1.886479093,1,1
12,94,bCFS,f42887_e_110,0,10,2,2.190397978,1,1
12,95,bCFS,f42887_e_042,0,10,2,1.410466264,1,1
12,96,bCFS,f42887_e_123,0,10,2,1.456462255,1,1
12,97,bCFS,f42887_e_089,1,9,1,1.292515913,1,1
12,98,bCFS,f42887_e_187,1,9,1,1.293091909,1,1
12,99,bCFS,f42887_e_146,1,9,1,1.467860251,1,1
12,100,bCFS,f42887_e_276,0,10,2,2.136579083,1,1
12,101,bCFS,f42887_e_253,0,9,1,1.254580752,1,1
12,102,bCFS,f42887_e_143,0,10,2,2.137571836,1,1
12,103,bCFS,f42887_e_198,0,9,1,1.376616878,1,1
12,104,bCFS,f42887_e_095,0,10,2,1.847381988,1,1
12,105,bCFS,f42887_e_291,1,10,0,1.17764832,0,1
12,106,bCFS,f42887_e_236,1,10,2,1.437827613,1,1
12,107,bCFS,f42887_e_081,1,10,2,1.032953359,1,1
12,108,bCFS,f42887_e_167,1,10,2,1.328182858,1,1
12,109,bCFS,f42887_e_177,1,9,1,1.291647876,1,1
12,110,bCFS,f42887_e_045,1,9,1,1.161453574,1,1
12,111,bCFS,f42887_e_148,0,10,2,1.552677789,1,1
12,112,bCFS,f42887_e_054,0,9,1,0.478320543,1,1
12,113,bCFS,f42887_e_175,0,9,1,1.421621981,1,1
12,114,bCFS,f42887_e_048,0,10,2,2.157667616,1,1
12,115,bCFS,f42887_e_261,1,9,1,1.457626064,1,1
12,116,bCFS,f42887_e_233,0,10,2,2.710370286,1,1
12,117,bCFS,f42887_e_252,1,10,2,1.236676679,1,1
12,118,bCFS,f42887_e_260,1,9,1,1.292605174,1,1
12,119,bCFS,f42887_e_058,1,10,2,1.067621953,1,1
12,120,bCFS,f42887_e_225,0,9,1,1.280543787,1,1
12,121,bCFS,f42887_e_068,0,10,2,1.22659209,1,1
12,122,bCFS,f42887_e_267,1,10,2,1.07758618,1,1
12,123,bCFS,f42887_e_030,0,9,1,1.552818989,1,1
12,124,bCFS,f42887_e_220,1,9,1,1.150464871,1,1
12,125,bCFS,f42887_e_061,1,9,1,1.540329338,1,1
12,126,bCFS,f42887_e_266,0,9,1,1.307640153,1,1
12,127,bCFS,f42887_e_296,0,9,1,1.727913583,1,1
12,128,bCFS,f42887_e_186,1,9,1,1.867746793,1,1
12,129,bCFS,f42887_e_083,1,9,1,1.292693812,1,1
12,130,bCFS,f42887_e_085,1,10,2,1.670007048,1,1
12,131,bCFS,f42887_e_040,1,10,2,1.508107792,1,1
12,132,bCFS,f42887_e_037,0,9,1,1.670396125,1,1
12,133,bCFS,f42887_e_109,1,9,1,1.162750497,1,1
12,134,bCFS,f42887_e_055,0,10,2,1.507742352,1,1
12,135,bCFS,f42887_e_062,0,9,1,1.506906661,1,1
12,136,bCFS,f42887_e_237,0,9,1,1.197541942,1,1
12,137,bCFS,f42887_e_156,1,9,1,1.227429958,1,1
12,138,bCFS,f42887_e_134,1,10,2,1.457914373,1,1
12,139,bCFS,f42887_e_178,1,9,1,1.196587443,1,1
12,140,bCFS,f42887_e_124,1,9,1,1.55306189,1,1
12,141,bCFS,f42887_e_239,1,9,1,1.767501466,1,1
12,142,bCFS,f42887_e_192,1,9,1,1.586662777,1,1
12,143,bCFS,f42887_e_125,0,9,1,1.670525195,1,1
12,144,bCFS,f42887_e_295,1,9,1,1.930333138,1,1
12,145,bCFS,f42887_e_210,1,10,2,2.071473535,1,1
12,146,bCFS,f42887_e_038,1,10,2,1.177818133,1,1
12,147,bCFS,f42887_e_209,0,10,2,1.327756149,1,1
12,148,bCFS,f42887_e_205,1,10,2,1.467325931,1,1
