Subject,Condition,Block,Trial,Stimulus,Group,RT,Acc,Side,Eye,Response
1,4,2,435,f42887_e_200,1,1.515285064,1,10,2,4
1,4,2,436,f42887_e_206,1,1.544877666,1,10,2,4
1,4,2,437,f42887_e_233,1,1.105545332,1,10,1,4
1,4,2,438,f42887_e_226,1,2.07566846,1,10,1,4
1,4,2,439,f42887_e_217,1,1.565446124,1,10,1,4
1,4,2,440,f42887_e_130,1,1.275003631,1,10,1,4
1,4,2,441,f42887_e_011,1,0.864463965,1,9,2,3
1,4,2,442,f42887_e_063,1,1.074610382,1,10,1,4
1,4,2,443,f42887_e_043,1,0.684544624,1,9,1,3
1,4,2,444,f42887_e_270,1,0.834673866,1,9,1,3
1,4,2,445,f42887_e_148,1,0.915212224,1,9,2,3
1,4,2,446,f42887_e_019,1,1.264943801,1,10,2,4
1,4,2,447,f42887_e_218,1,0.845033828,1,9,2,3
1,4,2,448,f42887_e_181,1,3.225155454,1,10,2,4
1,4,2,449,f42887_e_210,1,1.314974856,1,10,1,4
1,4,2,450,f42887_e_269,1,1.074431547,1,10,1,4
1,4,2,451,f42887_e_047,1,1.684587544,1,10,2,4
1,4,2,452,f42887_e_036,1,1.254392253,1,10,2,4
1,4,2,453,f42887_e_128,1,2.764785338,1,10,2,4
1,4,2,454,f42887_e_105,1,1.304837894,1,10,1,4
1,4,2,455,f42887_e_238,1,1.67478679,1,10,1,4
1,4,2,456,f42887_e_145,1,1.124343483,1,9,2,3
1,4,2,457,f42887_e_067,1,1.57428086,1,10,2,4
1,4,2,458,f42887_e_018,1,1.194603676,1,9,2,3
1,4,2,459,f42887_e_230,1,1.664424963,1,10,1,4
1,4,2,460,f42887_e_061,1,1.174381069,1,10,1,4
1,4,2,461,f42887_e_212,1,2.374785204,1,10,2,4
1,4,2,462,f42887_e_204,1,1.014183288,1,9,2,3
1,4,2,463,f42887_e_050,1,0.924572578,1,9,2,3
1,4,2,464,f42887_e_096,1,0.834516492,1,9,2,3
1,4,2,465,f42887_e_185,1,1.573684641,1,10,1,4
1,4,2,466,f42887_e_077,1,1.123913658,1,10,1,4
1,4,2,467,f42887_e_092,1,0.764028635,1,10,1,4
1,4,2,468,f42887_e_062,1,0.764070311,1,9,1,3
1,4,2,469,f42887_e_274,1,0.624334619,1,9,1,3
1,4,2,470,f42887_e_198,1,0.844080873,1,9,1,3
1,4,2,471,f42887_e_020,1,0.623659091,1,9,1,3
1,4,2,472,f42887_e_280,1,0.743962158,1,9,1,3
1,4,2,473,f42887_e_237,1,0.654200916,1,9,1,3
1,4,2,474,f42887_e_039,1,0.79337429,1,9,2,3
1,4,2,475,f42887_e_132,1,0.703779753,1,9,2,3
1,4,2,476,f42887_e_000,1,2.114529045,0,10,2,3
1,4,2,477,f42887_e_139,1,0.773827833,1,9,1,3
1,4,2,478,f42887_e_179,1,1.093825917,1,10,1,4
1,4,2,479,f42887_e_144,1,0.992879276,1,9,1,3
1,4,2,480,f42887_e_158,1,1.634020918,1,10,2,4
1,4,2,481,f42887_e_228,1,1.923869369,1,10,2,4
1,4,2,482,f42887_e_110,1,0.773582441,1,10,1,4
1,4,2,483,f42887_e_252,1,0.85406637,1,10,1,4
1,4,2,484,f42887_e_197,1,0.693366608,1,9,2,3
1,4,2,485,f42887_e_042,1,0.85351245,1,9,2,3
1,4,2,486,f42887_e_299,1,0.613365065,1,9,2,3
1,4,2,487,f42887_e_109,1,0.673417696,1,9,2,3
1,4,2,488,f42887_e_295,1,0.773240012,1,9,2,3
1,4,2,489,f42887_e_149,1,1.803623529,1,9,2,3
1,4,2,490,f42887_e_068,1,1.263647173,1,10,1,4
1,4,2,491,f42887_e_146,1,0.792711203,1,9,1,3
1,4,2,492,f42887_e_035,1,1.833654354,1,10,1,4
1,4,2,493,f42887_e_008,1,1.063105258,1,9,1,3
1,4,2,494,f42887_e_222,1,1.713290328,1,9,1,3
1,4,2,495,f42887_e_169,1,1.433333447,1,10,2,4
1,4,2,496,f42887_e_240,1,1.602371874,1,9,1,3
1,4,2,497,f42887_e_023,1,2.314289997,1,10,1,4
1,4,2,498,f42887_e_115,1,1.413749979,1,10,2,4
1,4,2,499,f42887_e_007,1,0.753191885,1,9,1,3
1,4,2,500,f42887_e_102,1,0.682959372,1,9,2,3
1,4,2,501,f42887_e_236,1,0.652754067,1,9,1,3
1,4,2,502,f42887_e_155,1,0.902040673,1,10,1,4
1,4,2,503,f42887_e_078,1,1.852520929,1,9,2,3
1,4,2,504,f42887_e_191,1,0.833207423,1,10,1,4
1,4,2,505,f42887_e_195,1,1.323050712,1,10,2,4
1,4,2,506,f42887_e_045,1,1.64960378,1,9,2,3
1,4,2,507,f42887_e_251,1,1.393042498,1,9,2,3
1,4,2,508,f42887_e_263,1,0.702988527,1,9,2,3
1,4,2,509,f42887_e_244,1,1.793012889,1,9,1,3
1,4,2,510,f42887_e_095,1,0.872751,1,10,1,4
1,4,2,511,f42887_e_289,1,1.353116992,1,10,2,4
1,4,2,512,f42887_e_038,1,0.992049484,0,9,1,4
1,4,2,513,f42887_e_254,1,1.813099271,1,10,2,4
1,4,2,514,f42887_e_120,1,2.152731518,1,10,2,4
1,4,2,515,f42887_e_214,1,0.681555755,1,9,1,3
1,4,2,516,f42887_e_013,1,0.792035053,1,9,2,3
1,4,2,517,f42887_e_264,1,0.872187438,1,9,1,3
1,4,2,518,f42887_e_022,1,2.253251134,1,10,2,4
1,4,2,519,f42887_e_267,1,1.262128479,1,10,1,4
1,4,2,520,f42887_e_205,1,6.074093161,1,10,2,4
1,4,2,521,f42887_e_246,1,1.192445532,1,10,1,4
1,4,2,522,f42887_e_293,1,0.77160251,1,9,2,3
1,4,2,523,f42887_e_165,1,1.172509683,1,10,1,4
1,4,2,524,f42887_e_137,1,1.362614194,1,10,2,4
1,4,2,525,f42887_e_002,1,0.912447598,1,10,1,4
1,4,2,526,f42887_e_202,1,0.762207944,1,10,1,4
1,4,2,527,f42887_e_259,1,1.221667092,1,10,1,4
1,4,2,528,f42887_e_082,1,0.96188119,1,9,1,3
1,4,2,529,f42887_e_107,1,0.942185756,1,10,1,4
1,4,2,530,f42887_e_256,1,0.712278591,1,9,1,3
1,4,2,531,f42887_e_287,1,1.412319925,1,10,1,4
1,4,2,532,f42887_e_004,1,0.671351924,1,9,1,3
1,4,2,533,f42887_e_184,1,1.621729855,1,10,2,4
1,4,2,534,f42887_e_223,1,0.772043842,1,9,1,3
1,4,2,535,f42887_e_093,1,1.891279811,1,9,1,3
1,4,2,536,f42887_e_273,1,1.432286877,1,10,1,4
1,4,2,537,f42887_e_153,1,1.151910124,1,9,2,3
1,4,2,538,f42887_e_224,1,1.262266259,1,9,1,3
1,4,2,539,f42887_e_041,1,3.222911469,1,10,2,4
1,4,2,540,f42887_e_101,1,1.421795977,1,10,2,4
1,4,2,541,f42887_e_090,1,1.041917877,1,10,1,4
1,4,2,542,f42887_e_192,1,0.73216841,1,9,2,3
1,4,2,543,f42887_e_220,1,0.701598594,1,9,1,3
1,4,2,544,f42887_e_113,1,1.682059912,1,10,2,4
1,4,2,545,f42887_e_097,1,1.271550414,1,10,2,4
1,4,2,546,f42887_e_147,1,0.771697059,1,9,2,3
1,4,2,547,f42887_e_209,1,1.461606718,1,10,1,4
1,4,2,548,f42887_e_298,1,1.651929873,1,10,2,4
1,4,2,549,f42887_e_277,1,3.621472956,1,10,2,4
1,4,2,550,f42887_e_168,1,0.671134834,1,9,2,3
1,4,2,551,f42887_e_112,1,0.691428664,1,9,2,3
1,4,2,552,f42887_e_070,1,1.741220236,1,10,2,4
1,4,2,553,f42887_e_180,1,0.620087377,1,9,1,3
1,4,2,554,f42887_e_029,1,0.860589942,1,9,1,3
1,4,2,555,f42887_e_266,1,0.731295698,1,9,2,3
1,4,2,556,f42887_e_290,1,1.211310241,1,9,1,3
1,4,2,557,f42887_e_072,1,0.660663529,1,9,1,3
1,4,2,558,f42887_e_176,1,0.601286116,1,9,1,3
1,4,2,559,f42887_e_258,1,1.241428151,1,9,2,3
1,4,2,560,f42887_e_219,1,1.051261125,1,9,1,3
1,4,2,561,f42887_e_126,1,1.901456273,1,10,2,4
1,4,2,562,f42887_e_201,1,0.670577492,1,9,2,3
1,4,2,563,f42887_e_033,1,1.651377819,1,10,2,4
1,4,2,564,f42887_e_084,1,1.161144827,1,10,1,4
1,4,2,565,f42887_e_141,1,0.710605944,1,9,1,3
1,4,2,566,f42887_e_171,1,0.790968577,1,9,2,3
1,4,2,567,f42887_e_064,1,1.140005032,1,10,1,4
1,4,2,568,f42887_e_071,1,0.691004437,1,9,2,3
1,4,2,569,f42887_e_268,1,0.590919001,1,9,2,3
1,4,2,570,f42887_e_094,1,0.580608491,1,9,2,3
1,4,2,571,f42887_e_125,1,1.560774033,1,10,1,4
1,4,2,572,f42887_e_086,1,1.190941145,1,10,1,4
1,4,2,573,f42887_e_225,1,1.21074077,1,10,1,4
1,4,2,574,f42887_e_260,1,2.081315277,1,10,2,4
1,4,2,575,f42887_e_276,1,2.191292283,1,10,2,4
1,4,2,576,f42887_e_221,1,1.360778574,1,10,2,4
1,4,2,577,f42887_e_183,1,0.66041285,1,9,1,3
1,4,2,578,f42887_e_106,1,0.910337661,1,9,1,3
1,4,2,579,f42887_e_074,1,1.61028258,1,9,2,3
1,4,2,580,f42887_e_188,1,1.470683114,1,9,2,3
1,4,2,581,f42887_e_044,1,1.070634035,1,10,1,4
1,4,2,582,f42887_e_227,1,0.900010979,1,10,1,4
1,4,2,583,f42887_e_172,1,0.769422906,1,9,2,3
1,4,2,584,f42887_e_066,1,0.820154992,1,9,1,3
1,4,2,585,f42887_e_275,1,1.009592372,1,10,1,4
1,4,2,586,f42887_e_073,1,1.260113403,1,10,2,4
1,4,2,587,f42887_e_199,1,1.841059969,1,10,2,4
1,4,2,588,f42887_e_001,1,0.940159172,1,9,1,3
1,4,2,589,f42887_e_278,1,0.960112439,1,9,2,3
1,4,2,590,f42887_e_057,1,1.391600003,1,9,2,3
1,4,2,591,f42887_e_286,1,1.100352288,1,10,1,4
1,4,2,592,f42887_e_098,1,1.099267774,1,10,1,4
1,4,2,593,f42887_e_028,1,1.230007312,1,10,1,4
1,4,2,594,f42887_e_279,1,1.089783635,1,9,2,3
1,4,2,595,f42887_e_076,1,2.640728301,1,10,2,4
1,4,2,596,f42887_e_026,1,1.779389431,1,9,2,3
1,4,2,597,f42887_e_215,1,1.290310622,1,9,1,3
1,4,2,598,f42887_e_103,1,1.169515837,1,10,1,4
1,4,2,599,f42887_e_030,1,2.139252683,1,10,2,4
1,4,2,600,f42887_e_271,1,0.688616141,1,9,1,3
10,4,1,1,f42887_e_155,1,1.468214854,1,10,2,4
10,4,1,2,f42887_e_211,1,3.538485726,1,10,1,4
10,4,1,3,f42887_e_224,1,1.548428362,1,10,1,4
10,4,1,4,f42887_e_072,1,1.228466642,1,10,2,4
10,4,1,5,f42887_e_011,1,0.993329589,1,9,2,3
10,4,1,6,f42887_e_062,1,1.062498834,1,10,2,4
10,4,1,7,f42887_e_237,1,0.945635541,1,10,2,4
10,4,1,8,f42887_e_105,1,0.908364342,1,9,2,3
10,4,1,9,f42887_e_066,1,0.890618255,1,10,2,4
10,4,1,10,f42887_e_054,1,1.01674834,1,9,1,3
10,4,1,11,f42887_e_171,1,1.049942399,1,9,1,3
10,4,1,12,f42887_e_268,1,1.195138223,1,10,1,4
10,4,1,13,f42887_e_117,1,1.273112398,1,10,2,4
10,4,1,14,f42887_e_028,1,1.081488683,1,10,2,4
10,4,1,15,f42887_e_092,1,1.157276711,1,10,1,4
10,4,1,16,f42887_e_102,1,1.153936062,1,9,2,3
10,4,1,17,f42887_e_089,1,2.029884202,1,9,1,3
10,4,1,18,f42887_e_186,1,1.091872032,1,9,2,3
10,4,1,19,f42887_e_103,1,1.192701705,1,9,1,3
10,4,1,20,f42887_e_185,1,1.113349718,1,9,2,3
10,4,1,21,f42887_e_078,1,1.21681496,1,10,1,4
10,4,1,22,f42887_e_037,1,3.447304777,1,9,1,3
10,4,1,23,f42887_e_001,1,1.234775339,1,9,1,3
10,4,1,24,f42887_e_002,1,0.804672056,0,9,2,4
10,4,1,25,f42887_e_009,1,1.028728768,1,9,2,3
10,4,1,26,f42887_e_136,1,0.918167019,0,10,1,3
10,4,1,27,f42887_e_153,1,0.977040623,1,9,2,3
10,4,1,28,f42887_e_250,1,1.278994689,1,9,1,3
10,4,1,29,f42887_e_057,1,0.775084255,1,9,2,3
10,4,1,30,f42887_e_082,1,0.818961174,1,9,2,3
10,4,1,31,f42887_e_266,1,0.883157857,1,10,2,4
10,4,1,32,f42887_e_104,1,0.908551264,1,10,1,4
10,4,1,33,f42887_e_130,1,0.950339383,1,9,2,3
10,4,1,34,f42887_e_225,1,1.305117745,1,9,1,3
10,4,1,35,f42887_e_297,1,0.769263546,1,9,2,3
10,4,1,36,f42887_e_230,1,0.93052689,1,9,1,3
10,4,1,37,f42887_e_040,1,0.870859568,1,9,1,3
10,4,1,38,f42887_e_236,1,0.834081333,1,10,2,4
10,4,1,39,f42887_e_006,1,0.77219054,1,9,1,3
10,4,1,40,f42887_e_256,1,0.956186529,1,10,2,4
10,4,1,41,f42887_e_070,1,0.712682459,1,10,2,4
10,4,1,42,f42887_e_055,1,0.721052586,0,10,1,3
10,4,1,43,f42887_e_249,1,0.918483325,1,9,1,3
10,4,1,44,f42887_e_147,1,0.716333815,1,10,2,4
10,4,1,45,f42887_e_231,1,0.840300456,1,9,2,3
10,4,1,46,f42887_e_042,1,0.728250173,1,10,2,4
10,4,1,47,f42887_e_174,1,0.891868549,1,9,1,3
10,4,1,48,f42887_e_014,1,0.640761634,1,10,1,4
10,4,1,49,f42887_e_175,1,0.752551284,1,9,1,3
10,4,1,50,f42887_e_286,1,0.815210603,1,9,2,3
10,4,1,51,f42887_e_129,1,0.666182722,1,10,2,4
10,4,1,52,f42887_e_194,1,0.909258209,1,9,2,3
10,4,1,53,f42887_e_151,1,0.905802483,1,10,1,4
10,4,1,54,f42887_e_044,1,1.431060287,1,9,2,3
10,4,1,55,f42887_e_232,1,0.712334118,1,10,2,4
10,4,1,56,f42887_e_145,1,0.701778154,1,10,2,4
10,4,1,57,f42887_e_233,1,0.787738971,1,9,1,3
10,4,1,58,f42887_e_008,1,0.642679996,1,10,1,4
10,4,1,59,f42887_e_090,1,1.142683728,1,9,2,3
10,4,1,60,f42887_e_204,1,0.623534637,1,10,1,4
10,4,1,61,f42887_e_252,1,0.653419461,1,10,1,4
10,4,1,62,f42887_e_010,1,0.716803764,0,9,2,4
10,4,1,63,f42887_e_144,1,0.823722554,1,9,2,3
10,4,1,64,f42887_e_149,1,0.794535345,1,9,1,3
10,4,1,65,f42887_e_112,1,0.770271867,1,9,2,3
10,4,1,66,f42887_e_260,1,0.819629552,1,9,1,3
10,4,1,67,f42887_e_094,1,0.770719734,1,9,1,3
10,4,1,68,f42887_e_080,1,0.736909858,1,9,1,3
10,4,1,69,f42887_e_119,1,0.713017115,1,9,2,3
10,4,1,70,f42887_e_210,1,0.729170166,1,10,1,4
10,4,1,71,f42887_e_131,1,0.606068466,1,10,2,4
10,4,1,72,f42887_e_288,1,0.65511109,1,10,1,4
10,4,1,73,f42887_e_068,1,0.747396465,1,10,1,4
10,4,1,74,f42887_e_152,1,0.661983663,1,10,2,4
10,4,1,75,f42887_e_120,1,0.915886944,1,9,1,3
10,4,1,76,f42887_e_197,1,0.84694101,1,10,1,4
10,4,1,77,f42887_e_030,1,0.801079483,1,10,2,4
10,4,1,78,f42887_e_202,1,0.673459308,1,9,1,3
10,4,1,79,f42887_e_003,1,0.70509952,1,9,1,3
10,4,1,80,f42887_e_132,1,0.763203042,1,9,2,3
10,4,1,81,f42887_e_111,1,0.623366065,1,10,2,4
10,4,1,82,f42887_e_164,1,0.689182221,1,10,2,4
10,4,1,83,f42887_e_021,1,0.675854461,1,9,1,3
10,4,1,84,f42887_e_219,1,0.91843294,1,9,1,3
10,4,1,85,f42887_e_190,1,0.828212727,1,9,1,3
10,4,1,86,f42887_e_081,1,0.8597926,1,9,2,3
10,4,1,87,f42887_e_069,1,0.855085026,1,10,1,4
10,4,1,88,f42887_e_173,1,0.601864742,1,9,1,3
10,4,1,89,f42887_e_095,1,0.72974866,1,9,2,3
10,4,1,90,f42887_e_052,1,0.810329169,1,10,1,4
10,4,1,91,f42887_e_192,1,0.639835422,1,9,1,3
10,4,1,92,f42887_e_122,1,0.500895733,1,10,2,4
10,4,1,93,f42887_e_156,1,0.662280063,1,9,1,3
10,4,1,94,f42887_e_045,1,0.777164968,1,9,1,3
10,4,1,95,f42887_e_180,1,0.735469843,1,9,2,3
10,4,1,96,f42887_e_184,1,0.639789391,1,10,1,4
10,4,1,97,f42887_e_222,1,0.658667585,1,9,1,3
10,4,1,98,f42887_e_208,1,0.61719857,0,9,2,4
10,4,1,99,f42887_e_013,1,0.784248412,1,10,1,4
10,4,1,100,f42887_e_039,1,0.583593345,1,10,2,4
10,4,1,101,f42887_e_265,1,0.673956627,1,9,2,3
10,4,1,102,f42887_e_248,1,1.525282374,1,10,1,4
10,4,1,103,f42887_e_091,1,0.936750368,1,10,2,4
10,4,1,104,f42887_e_123,1,0.671057935,1,10,1,4
10,4,1,105,f42887_e_273,1,0.613130139,1,10,1,4
10,4,1,106,f42887_e_264,1,0.52916917,1,10,1,4
10,4,1,107,f42887_e_071,1,0.690898109,1,9,1,3
10,4,1,108,f42887_e_106,1,0.66908639,1,10,2,4
10,4,1,109,f42887_e_191,1,0.625488143,1,10,1,4
10,4,1,110,f42887_e_012,1,0.714876072,1,9,2,3
10,4,1,111,f42887_e_245,1,0.691817479,1,10,2,4
10,4,1,112,f42887_e_000,1,0.868824574,1,10,2,4
10,4,1,113,f42887_e_005,1,1.132788056,1,9,2,3
10,4,1,114,f42887_e_063,1,0.813989545,1,10,1,4
10,4,1,115,f42887_e_199,1,0.936357552,1,10,2,4
10,4,1,116,f42887_e_285,1,0.721469661,1,10,2,4
10,4,1,117,f42887_e_085,1,0.758504176,1,10,1,4
10,4,1,118,f42887_e_114,1,0.821157897,1,10,1,4
10,4,1,119,f42887_e_239,1,0.87470531,1,10,2,4
10,4,1,120,f42887_e_025,1,0.57713878,0,9,2,4
10,4,1,121,f42887_e_229,1,0.631577261,1,9,2,3
10,4,1,122,f42887_e_127,1,0.683407853,1,9,1,3
10,4,1,123,f42887_e_017,1,0.650824012,1,9,1,3
10,4,1,124,f42887_e_168,1,0.642774856,1,9,1,3
10,4,1,125,f42887_e_290,1,0.717818617,1,10,2,4
10,4,1,126,f42887_e_187,1,0.669885707,1,10,1,4
10,4,1,127,f42887_e_160,1,0.581661298,1,10,1,4
10,4,1,128,f42887_e_176,1,0.687970493,1,9,2,3
10,4,1,129,f42887_e_292,1,0.720921958,1,10,1,4
10,4,1,130,f42887_e_241,1,0.708329446,1,9,2,3
10,4,1,131,f42887_e_213,1,0.552973585,1,10,2,4
10,4,1,132,f42887_e_007,1,0.789026587,1,9,1,3
10,4,1,133,f42887_e_205,1,0.79845822,1,9,1,3
10,4,1,134,f42887_e_050,1,0.648559798,1,10,2,4
10,4,1,135,f42887_e_088,1,0.553800582,1,9,2,3
10,4,1,136,f42887_e_209,1,0.815703256,1,9,1,3
10,4,1,137,f42887_e_060,1,0.576228429,1,10,1,4
10,4,1,138,f42887_e_165,1,0.768844915,1,10,1,4
10,4,1,139,f42887_e_141,1,0.724809377,1,10,2,4
10,4,1,140,f42887_e_053,1,0.729036739,1,10,2,4
10,4,1,141,f42887_e_177,1,0.781512694,1,9,1,3
10,4,1,142,f42887_e_294,1,0.747468932,1,9,2,3
10,4,1,143,f42887_e_146,1,0.880102723,1,10,2,4
10,4,1,144,f42887_e_113,1,0.688014969,1,10,2,4
10,4,1,145,f42887_e_023,1,0.573338135,1,10,2,4
10,4,1,146,f42887_e_076,1,0.670540401,1,9,1,3
10,4,1,147,f42887_e_128,1,0.559774935,1,9,2,3
10,4,1,148,f42887_e_161,1,0.879194549,1,10,1,4
10,4,1,149,f42887_e_154,1,0.723859216,1,9,2,3
10,4,1,150,f42887_e_041,1,0.749786952,1,9,1,3
10,4,1,151,f42887_e_098,1,0.949554684,1,10,2,4
10,4,1,152,f42887_e_298,1,0.763521835,1,9,1,3
10,4,1,153,f42887_e_254,1,0.837830037,1,9,1,3
10,4,1,154,f42887_e_200,1,0.843200081,1,9,1,3
10,4,1,155,f42887_e_238,1,0.737581658,1,10,1,4
10,4,1,156,f42887_e_244,1,0.754032664,1,9,1,3
10,4,1,157,f42887_e_281,1,0.842257073,1,10,2,4
10,4,1,158,f42887_e_167,1,0.769970802,1,10,2,4
10,4,1,159,f42887_e_234,1,0.745028682,1,10,2,4
10,4,1,160,f42887_e_278,1,0.847489957,0,10,1,3
10,4,1,161,f42887_e_027,1,0.597132286,1,10,2,4
10,4,1,162,f42887_e_226,1,0.551889997,1,10,2,4
10,4,1,163,f42887_e_203,1,0.7204094,1,9,2,3
10,4,1,164,f42887_e_159,1,0.591891315,1,10,2,4
10,4,1,165,f42887_e_228,1,0.557560795,1,10,2,4
10,4,1,166,f42887_e_110,1,0.666416608,1,9,2,3
10,4,1,167,f42887_e_099,1,0.753562094,1,9,2,3
10,4,1,168,f42887_e_193,1,0.606894531,1,10,2,4
10,4,1,169,f42887_e_181,1,0.56330717,1,10,2,4
10,4,1,170,f42887_e_148,1,0.766696711,1,10,1,4
10,4,1,171,f42887_e_215,1,0.827713231,1,9,1,3
10,4,1,172,f42887_e_138,1,0.681851517,1,9,2,3
10,4,1,173,f42887_e_221,1,0.744393894,1,9,1,3
10,4,1,174,f42887_e_022,1,0.637670112,1,9,2,3
10,4,1,175,f42887_e_048,1,0.698803574,1,9,1,3
10,4,1,176,f42887_e_124,1,0.659890198,1,10,1,4
10,4,1,177,f42887_e_198,1,0.768673544,1,10,2,4
10,4,1,178,f42887_e_125,1,0.592096276,1,10,2,4
10,4,1,179,f42887_e_289,1,0.699191725,1,9,1,3
10,4,1,180,f42887_e_036,1,0.602260979,1,9,2,3
10,4,1,181,f42887_e_046,1,0.610433609,1,10,1,4
10,4,1,182,f42887_e_142,1,0.80726315,1,9,1,3
10,4,1,183,f42887_e_126,1,1.496503531,1,10,1,4
10,4,1,184,f42887_e_143,1,0.692088376,1,9,2,3
10,4,1,185,f42887_e_272,1,2.031391708,1,9,1,3
10,4,1,186,f42887_e_150,1,0.842307147,1,9,1,3
10,4,1,187,f42887_e_140,1,0.696947417,1,9,1,3
10,4,1,188,f42887_e_206,1,0.576246157,1,10,1,4
10,4,1,189,f42887_e_284,1,0.597092476,1,10,1,4
10,4,1,190,f42887_e_280,1,0.748719226,1,10,2,4
10,4,1,191,f42887_e_291,1,0.81618098,1,9,1,3
10,4,1,192,f42887_e_004,1,1.010779897,1,9,1,3
10,4,1,193,f42887_e_137,1,1.051471366,1,9,2,3
10,4,1,194,f42887_e_274,1,0.989743236,1,9,1,3
10,4,1,195,f42887_e_275,1,0.658771776,1,9,2,3
10,4,1,196,f42887_e_065,1,0.625860432,1,10,1,4
10,4,1,197,f42887_e_246,1,0.865990886,1,9,2,3
10,4,1,198,f42887_e_059,1,0.60425865,1,10,1,4
10,4,1,199,f42887_e_220,1,1.292821322,1,9,1,3
10,4,1,200,f42887_e_262,1,1.292506883,1,9,1,3
10,4,1,201,f42887_e_074,1,0.79063082,1,10,2,4
10,4,1,202,f42887_e_162,1,0.651642301,1,10,2,4
10,4,1,203,f42887_e_056,1,1.296151085,1,9,2,3
10,4,1,204,f42887_e_121,1,0.795217408,1,10,1,4
10,4,1,205,f42887_e_064,1,0.71603617,1,9,1,3
10,4,1,206,f42887_e_077,1,0.737161783,1,9,1,3
10,4,1,207,f42887_e_217,1,0.648330889,1,9,2,3
10,4,1,208,f42887_e_196,1,0.71107014,1,9,1,3
10,4,1,209,f42887_e_189,1,0.786832663,1,10,1,4
10,4,1,210,f42887_e_293,1,0.707976751,1,9,1,3
10,4,1,211,f42887_e_170,1,0.628049069,0,10,1,3
10,4,1,212,f42887_e_018,1,0.915943238,1,9,1,3
10,4,1,213,f42887_e_163,1,0.728946854,1,9,2,3
10,4,1,214,f42887_e_101,1,0.605379561,1,10,2,4
10,4,1,215,f42887_e_097,1,0.807911624,1,9,2,3
10,4,1,216,f42887_e_277,1,0.753812152,1,10,1,4
10,4,1,217,f42887_e_133,1,0.656453756,1,10,1,4
10,4,1,218,f42887_e_033,1,0.565732181,1,10,2,4
10,4,1,219,f42887_e_157,1,0.547093782,1,10,2,4
10,4,1,220,f42887_e_035,1,0.774598444,1,9,1,3
10,4,1,221,f42887_e_084,1,0.596732005,0,10,2,3
10,4,1,222,f42887_e_051,1,0.980637861,1,9,1,3
10,4,1,223,f42887_e_169,1,0.853706282,1,9,2,3
10,4,1,224,f42887_e_029,1,0.884505499,1,9,2,3
10,4,1,225,f42887_e_067,1,1.024681797,1,10,2,4
10,4,1,226,f42887_e_179,1,0.828073701,1,9,1,3
10,4,1,227,f42887_e_182,1,0.839645451,1,10,1,4
10,4,1,228,f42887_e_259,1,0.63477453,1,10,2,4
10,4,1,229,f42887_e_115,1,0.624419173,1,9,1,3
10,4,1,230,f42887_e_263,1,0.783926819,1,9,1,3
10,4,1,231,f42887_e_032,1,0.806997851,1,9,2,3
10,4,1,232,f42887_e_212,1,0.743808868,1,9,2,3
10,4,1,233,f42887_e_108,1,0.723084158,1,9,2,3
10,4,1,234,f42887_e_093,1,1.006646774,1,9,2,3
10,4,1,235,f42887_e_075,1,0.654435247,1,9,2,3
10,4,1,236,f42887_e_034,1,1.027515486,1,9,1,3
10,4,1,237,f42887_e_243,1,0.644117523,1,10,2,4
10,4,1,238,f42887_e_283,1,0.734816393,1,10,2,4
10,4,1,239,f42887_e_242,1,0.734822303,1,10,2,4
10,4,1,240,f42887_e_061,1,0.692961405,1,9,1,3
10,4,1,241,f42887_e_058,1,0.73351136,1,10,1,4
10,4,1,242,f42887_e_100,1,1.433150952,1,9,2,3
10,4,1,243,f42887_e_207,1,0.773030911,1,10,1,4
10,4,1,244,f42887_e_282,1,0.760172167,1,9,1,3
10,4,1,245,f42887_e_107,1,0.585629893,1,10,2,4
10,4,1,246,f42887_e_258,1,0.647875558,1,9,1,3
10,4,1,247,f42887_e_299,1,0.994128284,1,9,2,3
10,4,1,248,f42887_e_083,1,0.747191504,1,10,1,4
10,4,1,249,f42887_e_271,1,0.710736417,1,10,1,4
10,4,1,250,f42887_e_216,1,0.613910795,1,9,1,3
10,4,1,251,f42887_e_251,1,0.710890682,0,9,2,4
10,4,1,252,f42887_e_295,1,0.693889173,0,9,2,4
10,4,1,253,f42887_e_043,1,0.670129545,1,10,1,4
10,4,1,254,f42887_e_038,1,0.795325331,1,9,1,3
10,4,1,255,f42887_e_247,1,0.624457117,1,10,1,4
10,4,1,256,f42887_e_279,1,0.766215255,1,10,1,4
10,4,1,257,f42887_e_087,1,0.832339008,1,9,1,3
10,4,1,258,f42887_e_020,1,0.7030412,1,9,2,3
10,4,1,259,f42887_e_253,1,0.874148898,1,10,1,4
10,4,1,260,f42887_e_158,1,0.822513937,1,9,1,3
10,4,1,261,f42887_e_240,1,0.612359435,1,10,2,4
10,4,1,262,f42887_e_016,1,0.777307103,1,9,2,3
10,4,1,263,f42887_e_267,1,0.533931484,1,10,2,4
10,4,1,264,f42887_e_214,1,0.653534226,1,9,2,3
10,4,1,265,f42887_e_166,1,0.614464408,1,10,2,4
10,4,1,266,f42887_e_047,1,0.657408893,1,9,2,3
10,4,1,267,f42887_e_019,1,0.592621586,1,10,2,4
10,4,1,268,f42887_e_218,1,1.050705327,1,10,1,4
10,4,1,269,f42887_e_135,1,0.747465822,1,9,2,3
10,4,1,270,f42887_e_139,1,0.924264224,1,10,1,4
